round,difficulty
0,1.0
2000,0.7170398898850079
4000,0.6281155449443193
6000,0.604979770426617
8000,0.6265134344837602
10000,0.6069476950986764
10000,0.6067934919661212
12000,0.6144883224906255
12000,0.6143619642662175
12000,0.6143595213758375
14000,0.616916051148746
16000,0.5851831864424409
18000,0.5932021689962083
20000,0.6160833858088902
22000,0.6198675272615026
22000,0.6197904438727839
22000,0.6197325533878977
24000,0.6237102441599276
24000,0.6236322218142027
26000,0.6182451187573105
28000,0.6258237673955391
28000,0.6256911922464738
28000,0.6256345742167766
30000,0.607807375971622
30000,0.607805716854577
32000,0.6094425764271217
32000,0.6092838179059976
34000,0.6059787117191108
36000,0.6159587296532273
38000,0.6122143445829997
40000,0.6284192493236112
42000,0.6084239292594379
44000,0.6164023016304768
44000,0.6163177709252912
46000,0.6166620934551031
46000,0.6164898383765974
48000,0.6007900010776529
48000,0.6007315982747724
48000,0.600636234663596
50000,0.6008010327859499
50000,0.6007870892628936
52000,0.607483476825295
52000,0.6074384302287826
54000,0.6135553788448538
56000,0.6332128153212377
58000,0.6367846609428981
58000,0.6365892422227042
60000,0.6259798112154515
62000,0.6194712763680671
64000,0.6118006810464532
64000,0.6116159577627829
66000,0.6227663715567312
68000,0.612758684384275
70000,0.6099046477830672
72000,0.614775129460893
74000,0.6151861820007064
74000,0.6151364903669315
74000,0.6151360697768756
76000,0.6163105763955451
76000,0.6162681795740604
76000,0.6162667646978383
78000,0.627336256949229
78000,0.6271320991992159
78000,0.6271128079153238
80000,0.6125600535679018
82000,0.6209574301061266
84000,0.5993008513263359
84000,0.5992063335737209
86000,0.6266573742930223
88000,0.6256768802252005
88000,0.625485070367113
90000,0.6245132465508658
90000,0.6244765306925962
92000,0.6201190596397934
94000,0.6254640602346783
94000,0.6253189562200464
94000,0.6252632252465417
96000,0.6225838777982918
98000,0.616913540128459
100000,0.6067693496809622
100000,0.6065877848152521
102000,0.6273571677890264
104000,0.6276808157096266
106000,0.612687060361434
108000,0.621641575697875
108000,0.6215182126449056
110000,0.6115544590723262
112000,0.6062629931420863
114000,0.6180795035341998
116000,0.6137159991460314
116000,0.613660053210969
116000,0.6136319142491599
118000,0.6388008083085025
120000,0.6235732726653795
120000,0.6234022703910168
122000,0.6308858856870487
124000,0.6326567208454615
126000,0.6237135792604537
128000,0.6193773678582674
128000,0.6193168128335647
130000,0.6410059889522649
130000,0.6407613169433858
132000,0.6115871307189437
134000,0.6205377958099066
134000,0.6204836390972013
136000,0.6422550064324893
136000,0.642059619764183
138000,0.6245966807732248
138000,0.6243843176432088
140000,0.630876898371442
142000,0.6256315156345897
144000,0.6372771777285401
146000,0.6343069455956379
146000,0.634261733070026
148000,0.6222891090422109
148000,0.6222012192721279
148000,0.6221946629084635
148000,0.622186610432427
148000,0.6221364866379961
150000,0.6203823968326071
152000,0.6218729444003972
154000,0.6299255025737229
154000,0.6298603914072997
156000,0.6188212573865093
158000,0.6081563309833765
160000,0.6130121674072248
160000,0.6129519722063634
162000,0.6095070427494432
162000,0.6093419177263985
164000,0.6212828873234145
166000,0.6150832931512678
168000,0.6007201123103346
170000,0.6122917029926869
170000,0.6121046606664243
170000,0.6120676205504327
172000,0.6307298085645604
172000,0.6306681580303742
174000,0.6370453417725
174000,0.6369642511674967
176000,0.6157943614897283
176000,0.6156234916466898
178000,0.6248822659039117
178000,0.6247287410109986
180000,0.6465470799791502
182000,0.6275055363827691
184000,0.6361715629597127
186000,0.6117325709604102
186000,0.6117080161836753
188000,0.6205597531629987
188000,0.6203944143748428
190000,0.6139347237009066
192000,0.621235167739202
194000,0.6111336304664466
194000,0.611001722898012
194000,0.6109180704217446
196000,0.6042999587696958
198000,0.6068651311527518
198000,0.6068110983371208
198000,0.6066421779308592
200000,0.6142192209295205
