round,difficulty,mining_time
0,4294967296.0,0
1,4294967296.0,0
2,4297064448.0,2048
3,4299162624.0,246929
4,4301261824.0,293368
5,4303362049.0,25365
6,4305463300.0,483230
7,4307565577.0,57020
8,4309668880.0,821673
9,4311773210.0,878833
10,4313878568.0,158568
11,4315984954.0,45740
12,4318092368.0,874161
13,4320200811.0,22638
14,4322310284.0,180033
15,4324420787.0,217980
16,4326532320.0,38901
17,4328644884.0,773688
18,4330758480.0,118039
19,4332873108.0,311407
20,4334988768.0,975507
21,4337105461.0,47845
22,4339223188.0,8707
23,4341341949.0,2241
24,4343461744.0,58858
25,4345582574.0,74185
26,4347704440.0,30282
27,4349827342.0,872229
28,4351951281.0,130585
29,4354076257.0,1054872
30,4356202270.0,90174
31,4358329321.0,36483
32,4360457411.0,204353
33,4362586540.0,98334
34,4364716709.0,177409
35,4366847918.0,191853
36,4368980167.0,82971
37,4371113458.0,8704
38,4373247790.0,762386
39,4375383164.0,782387
40,4377519581.0,126080
41,4379657041.0,64540
42,4381795545.0,1726
43,4383935093.0,824126
44,4386075686.0,997140
45,4388217324.0,225042
46,4390360008.0,51132
47,4392503738.0,122833
48,4394648515.0,2144
49,4396794339.0,84654
50,4398941211.0,24465
51,4401089131.0,73590
52,4403238100.0,902151
53,4405388118.0,252964
54,4407539186.0,355403
55,4409691304.0,156768
56,4411844473.0,1007533
57,4413998693.0,33589
58,4416153965.0,28801
59,4418310290.0,42193
60,4420467668.0,11339
61,4422626099.0,45068
62,4424785584.0,301887
63,4426946123.0,80708
64,4429107717.0,62988
65,4431270367.0,13512
66,4433434073.0,67191
67,4435598835.0,833816
68,4437764654.0,124733
69,4439931531.0,95898
70,4442099466.0,7846
71,4444268459.0,300754
72,4446438511.0,329443
73,4448609623.0,870025
74,4450781795.0,887077
75,4452955028.0,68717
76,4455129322.0,76567
77,4457304678.0,142974
78,4459481096.0,96783
79,4461658577.0,27640
80,4463837121.0,128160
81,4466016728.0,6786
82,4468197400.0,786613
83,4470379137.0,95862
84,4472561939.0,154086
85,4474745807.0,1468412
86,4476930741.0,146402
87,4479116742.0,84641
88,4481303810.0,157665
89,4483491946.0,96506
90,4485681151.0,105674
91,4487871424.0,115931
92,4490062767.0,20892
93,4492255180.0,792873
94,4494448663.0,835248
95,4496643218.0,71614
96,4498838844.0,12005
97,4501035542.0,92389
98,4503233313.0,791847
99,4505432157.0,802222
100,4507632075.0,114232
101,4509833067.0,46346
102,4512035133.0,153749
103,4514238275.0,31592
104,4516442492.0,60427
105,4518647786.0,31094
106,4520854156.0,177220
107,4523061604.0,13191
108,4525270130.0,784326
109,4527479734.0,616676
110,4529690417.0,777208
111,4531902179.0,126936
112,4534115021.0,151616
113,4536328944.0,99278
114,4538543948.0,6904
115,4540760033.0,32014
116,4542977200.0,812936
117,4545195450.0,59320
118,4547414783.0,12756
119,4549635200.0,215064
120,4551856701.0,930016
121,4554079287.0,52836
122,4556302958.0,203122
123,4558527715.0,114838
124,4560753558.0,372412
125,4562980488.0,18519
126,4565208505.0,128888
127,4567437610.0,866252
128,4569667804.0,794721
129,4571899087.0,150500
130,4574131459.0,901709
131,4576364921.0,63716
132,4578599474.0,33285
133,4580835118.0,141742
134,4583071853.0,92013
135,4585309681.0,948692
136,4587548601.0,214397
137,4589788614.0,777670
138,4592029721.0,38840
139,4594271923.0,355812
140,4596515219.0,39614
141,4598759611.0,102756
142,4601005099.0,44605
143,4603251683.0,48093
144,4605499364.0,158215
145,4607748142.0,826199
146,4609998019.0,534737
147,4612248994.0,1061855
148,4614501068.0,107914
149,4616754242.0,33211
150,4619008516.0,72631
151,4621263891.0,86104
152,4623520367.0,174988
153,4625777945.0,39423
154,4628036625.0,9201
155,4630296408.0,941924
156,4632557294.0,766206
157,4634819284.0,52126
158,4637082379.0,49666
159,4639346579.0,196854
160,4641611884.0,410
161,4643878296.0,94510
162,4646145814.0,51326
163,4648414439.0,56395
164,4650684172.0,164166
165,4652955013.0,56186
166,4655226963.0,802107
167,4657500023.0,19843
168,4659774192.0,786053
169,4662049472.0,58796
170,4664325863.0,805716
171,4666603365.0,70808
172,4668881979.0,73333
173,4671161706.0,200949
174,4673442546.0,911550
175,4675724500.0,18734
176,4678007568.0,106302
177,4680291751.0,1208888
178,4682577049.0,284269
179,4684863463.0,978239
180,4687150993.0,15858
181,4689439640.0,66092
182,4691729405.0,103282
183,4694020288.0,65710
184,4696312290.0,52562
185,4698605411.0,207375
186,4700899651.0,14623
187,4703195012.0,16373
188,4705491493.0,7437
189,4707789096.0,10697
190,4710087821.0,810778
191,4712387668.0,515408
192,4714688638.0,310339
193,4716990732.0,96481
194,4719293950.0,856739
195,4721598292.0,234591
196,4723903759.0,98685
197,4726210352.0,41384
198,4728518071.0,13185
199,4730826917.0,110004
200,4733136891.0,40181
201,4735447992.0,33632
202,4737760222.0,275893
203,4740073581.0,39545
204,4742388070.0,29831
205,4744703689.0,770729
206,4747020438.0,59637
207,4749338319.0,17208
208,4751657331.0,205292
209,4753977476.0,22871
210,4756298754.0,759931
211,4758621165.0,814756
212,4760944710.0,253540
213,4763269390.0,250015
214,4765595205.0,50444
215,4767922155.0,19903
216,4770250241.0,881310
217,4772579464.0,151619
218,4774909825.0,877894
219,4777241323.0,336862
220,4779573960.0,101905
221,4781907736.0,162673
222,4784242651.0,102985
223,4786578706.0,193482
224,4788915902.0,35651
225,4791254239.0,91732
226,4793593718.0,12348
227,4795934339.0,866092
228,4798276103.0,76049
229,4800619011.0,998645
230,4802963063.0,146063
231,4805308259.0,225667
232,4807654600.0,963844
233,4810002087.0,922727
234,4812350720.0,869
235,4814700500.0,19744
236,4817051427.0,129631
237,4819403502.0,48955
238,4821756726.0,9632
239,4824111099.0,60137
240,4826466621.0,100604
241,4828823294.0,865913
242,4831181117.0,196325
243,4833540092.0,16327
244,4835900218.0,211091
245,4838261497.0,829927
246,4840623929.0,18053
247,4842987514.0,4629
248,4845352253.0,480
249,4847718147.0,226985
250,4850085196.0,344981
251,4852453401.0,795394
252,4854822763.0,37020
253,4857193281.0,209313
254,4859564957.0,882816
255,4861937791.0,49954
256,4864311784.0,36386
257,4866686936.0,8489
258,4869063247.0,206950
259,4871440719.0,327700
260,4873819352.0,74382
261,4876199146.0,921406
262,4878580102.0,203809
263,4880962221.0,68802
264,4883345503.0,96476
265,4885729949.0,779168
266,4888115559.0,130034
267,4890502334.0,37497
268,4892890274.0,59010
269,4895279380.0,194615
270,4897669653.0,162911
271,4900061093.0,134986
272,4902453700.0,6961
273,4904847476.0,752177
274,4907242421.0,247405
275,4909638535.0,319326
276,4912035819.0,48312
277,4914434273.0,948577
278,4916833899.0,48378
279,4919234696.0,126366
280,4921636666.0,11933
281,4924039808.0,896981
282,4926444124.0,318200
283,4928849614.0,875316
284,4931256278.0,6341
285,4933664117.0,98698
286,4936073132.0,163859
287,4938483323.0,102094
288,4940894691.0,82319
289,4943307237.0,794646
290,4945720961.0,211427
291,4948135863.0,55732
292,4950551944.0,100446
293,4952969205.0,280172
294,4955387646.0,771318
295,4957807268.0,34049
296,4960228072.0,58081
297,4962650058.0,65348
298,4965073226.0,31270
299,4967497578.0,161342
300,4969923113.0,128683
301,4972349833.0,5593
302,4974777738.0,137980
303,4977206828.0,176587
304,4979637104.0,942592
305,4982068567.0,1098217
306,4984501217.0,60596
307,4986935055.0,24794
308,4989370081.0,109812
309,4991806296.0,230027
310,4994243701.0,172123
311,4996682296.0,45917
312,4999122082.0,5524
313,5001563059.0,885086
314,5004005228.0,1016182
315,5006448589.0,213453
316,5008893143.0,21622
317,5011338891.0,7493
318,5013785833.0,8926
319,5016233970.0,9648
320,5018683302.0,100479
321,5021133830.0,782311
322,5023585555.0,53985
323,5026038477.0,793759
324,5028492597.0,105047
325,5030947915.0,824289
326,5033404432.0,36161
327,5035862149.0,89359
328,5038321066.0,828642
329,5040781183.0,292182
330,5043242501.0,75352
331,5045705021.0,89840
332,5048168744.0,776659
333,5050633670.0,112545
334,5053099799.0,177826
335,5055567132.0,6743
336,5058035670.0,66426
337,5060505413.0,32382
338,5062976362.0,106343
339,5065448518.0,103837
340,5067921881.0,784765
341,5070396452.0,412280
342,5072872231.0,34591
343,5075349219.0,670173
344,5077827416.0,758441
345,5080306823.0,83076
346,5082787441.0,225704
347,5085269270.0,64269
348,5087752311.0,1717
349,5090236565.0,839313
350,5092722032.0,4380
351,5095208712.0,70827
352,5097696606.0,978023
353,5100185715.0,4353
354,5102676040.0,243732
355,5105167581.0,152371
356,5107660338.0,63064
357,5110154312.0,22189
358,5112649504.0,128676
359,5115145914.0,48493
360,5117643543.0,21913
361,5120142392.0,265
362,5122642461.0,89121
363,5125143751.0,30941
364,5127646262.0,832001
365,5130149995.0,342465
366,5132654951.0,890088
367,5135161130.0,99464
368,5137668532.0,227682
369,5140177159.0,57667
370,5142687011.0,55768
371,5145198088.0,101594
372,5147710391.0,292551
373,5150223921.0,782811
374,5152738678.0,764239
375,5155254663.0,29507
376,5157771877.0,1042002
377,5160290320.0,264053
378,5162809993.0,63537
379,5165330896.0,927604
380,5167853030.0,48072
381,5170376395.0,284437
382,5172900992.0,19944
383,5175426822.0,12409
384,5177953885.0,176026
385,5180482182.0,57232
386,5183011714.0,49951
387,5185542481.0,7440
388,5188074484.0,100747
389,5190607723.0,796378
390,5193142199.0,838903
391,5195677912.0,5583
392,5198214864.0,898669
393,5200753054.0,40251
394,5203292484.0,4801
395,5205833154.0,134995
396,5208375064.0,65366
397,5210918215.0,31353
398,5213462608.0,154902
399,5216008244.0,1018264
400,5218555123.0,564214
401,5221103245.0,61654
402,5223652611.0,818318
403,5226203222.0,44017
404,5228755079.0,21239
405,5231308182.0,132747
406,5233862531.0,288256
407,5236418127.0,80584
408,5238974971.0,853041
409,5241533064.0,60168
410,5244092406.0,960009
411,5246652997.0,138429
412,5249214839.0,288958
413,5251777932.0,179902
414,5254342276.0,67860
415,5256907872.0,77722
416,5259474721.0,60803
417,5262042823.0,21241
418,5264612179.0,12324
419,5267182790.0,14036
420,5269754656.0,14777
421,5272327778.0,765374
422,5274902156.0,28113
423,5277477791.0,191681
424,5280054684.0,515079
425,5282632835.0,828897
426,5285212245.0,95352
427,5287792915.0,302160
428,5290374845.0,142933
429,5292958035.0,162977
430,5295542487.0,166548
431,5298128201.0,794753
432,5300715177.0,91841
433,5303303416.0,199818
434,5305892919.0,943789
435,5308483687.0,145296
436,5311075720.0,14271
437,5313669018.0,20058
438,5316263582.0,52109
439,5318859413.0,37669
440,5321456512.0,145898
441,5324054879.0,774875
442,5326654515.0,237915
443,5329255420.0,194538
444,5331857595.0,81556
445,5334461041.0,852173
446,5337065758.0,134722
447,5339671747.0,72191
448,5342279008.0,31023
449,5344887542.0,23991
450,5347497350.0,66973
451,5350108432.0,56796
452,5352720789.0,855369
453,5355334422.0,87673
454,5357949331.0,784904
455,5360565517.0,5933
456,5363182980.0,952268
457,5365801721.0,122544
458,5368421741.0,105536
459,5371043040.0,141570
460,5373665619.0,10647
461,5376289479.0,839062
462,5378914620.0,497932
463,5381541043.0,881920
464,5384168748.0,98585
465,5386797736.0,264904
466,5389428008.0,104880
467,5392059564.0,79433
468,5394692405.0,62774
469,5397326532.0,59406
470,5399961945.0,878490
471,5402598645.0,205869
472,5405236632.0,228562
473,5407875907.0,91722
474,5410516471.0,972317
475,5413158324.0,93892
476,5415801467.0,9620
477,5418445901.0,17014
478,5421091626.0,315961
479,5423738643.0,17868
480,5426386952.0,23320
481,5429036555.0,60625
482,5431687451.0,15321
483,5434339642.0,751490
484,5436993128.0,20455
485,5439647909.0,19125
486,5442303987.0,830040
487,5444961361.0,3786
488,5447620033.0,44799
489,5450280003.0,182219
490,5452941272.0,86481
491,5455603840.0,36112
492,5458267709.0,21233
493,5460932878.0,1534
494,5463599349.0,882183
495,5466267122.0,542455
496,5468936197.0,160115
497,5471606576.0,900057
498,5474278258.0,166049
499,5476951245.0,26265
500,5479625537.0,31318
501,5482301135.0,265448
502,5484978039.0,31483
503,5487656250.0,877721
504,5490335769.0,35643
505,5493016597.0,343030
506,5495698734.0,872679
507,5498382180.0,33622
508,5501066936.0,106711
509,5503753003.0,155762
510,5506440382.0,165404
511,5509129073.0,70865
512,5511819077.0,796297
513,5514510394.0,782805
514,5517203026.0,130274
515,5519896972.0,99584
516,5522592234.0,201029
517,5525288812.0,20567
518,5527986706.0,73354
519,5530685918.0,141268
520,5533386448.0,47821
521,5536088296.0,881166
522,5538791464.0,256744
523,5541495952.0,1015507
524,5544201760.0,454017
525,5546908889.0,169401
526,5549617340.0,849486
527,5552327114.0,213792
528,5555038211.0,131638
529,5557750632.0,86927
530,5560464377.0,90614
531,5563179447.0,750297
532,5565895843.0,812007
533,5568613565.0,837630
534,5571332614.0,5092
535,5574052991.0,108557
536,5576774696.0,18537
537,5579497730.0,79650
538,5582222094.0,766120
539,5584947788.0,886868
540,5587674813.0,72559
541,5590403169.0,946030
542,5593132858.0,87620
543,5595863879.0,778213
544,5598596234.0,87692
545,5601329923.0,118889
546,5604064947.0,190875
547,5606801306.0,63653
548,5609539001.0,254293
549,5612278033.0,88918
550,5615018403.0,757077
551,5617760111.0,1213073
552,5620503157.0,10056
553,5623247543.0,70032
554,5625993269.0,65373
555,5628740336.0,43704
556,5631488744.0,57884
557,5634238494.0,1000581
558,5636989587.0,841901
559,5639742023.0,102755
560,5642495803.0,1141315
561,5645250927.0,47637
562,5648007397.0,130141
563,5650765213.0,131482
564,5653524375.0,470643
565,5656284884.0,70167
566,5659046741.0,15938
567,5661809947.0,29606
568,5664574502.0,804431
569,5667340407.0,103694
570,5670107663.0,93308
571,5672876270.0,49394
572,5675646229.0,1306035
573,5678417540.0,161297
574,5681190204.0,89854
575,5683964222.0,119451
576,5686739595.0,29760
577,5689516323.0,13758
578,5692294407.0,36378
579,5695073847.0,129695
580,5697854644.0,141001
581,5700636799.0,93248
582,5703420313.0,958137
583,5706205186.0,3753
584,5708991419.0,64760
585,5711779012.0,356000
586,5714567966.0,1186343
587,5717358282.0,18911
588,5720149960.0,185569
589,5722943001.0,161456
590,5725737406.0,86141
591,5728533176.0,246410
592,5731330311.0,30120
593,5734128812.0,760626
594,5736928679.0,676848
595,5739729913.0,117345
596,5742532515.0,95419
597,5745336485.0,827374
598,5748141825.0,118691
599,5750948534.0,437455
600,5753756614.0,15035
601,5756566065.0,126432
602,5759376888.0,801805
603,5762189083.0,816354
604,5765002651.0,90437
605,5767817593.0,28105
606,5770633910.0,106909
607,5773451602.0,130629
608,5776270670.0,9714
609,5779091114.0,10817
610,5781912935.0,894092
611,5784736134.0,63382
612,5787560712.0,165262
613,5790386669.0,52105
614,5793214006.0,68359
615,5796042723.0,1037133
616,5798872821.0,132295
617,5801704301.0,1311919
618,5804537164.0,1252557
619,5807371410.0,68345
620,5810207040.0,105105
621,5813044055.0,206807
622,5815882455.0,41148
623,5818722241.0,177552
624,5821563413.0,1004881
625,5824405973.0,136694
626,5827249921.0,928206
627,5830095257.0,79689
628,5832941983.0,52392
629,5835790099.0,93033
630,5838639605.0,1022206
631,5841490503.0,1000757
632,5844342793.0,64908
633,5847196476.0,9968
634,5850051552.0,20029
635,5852908022.0,258940
636,5855765887.0,36181
637,5858625147.0,877203
638,5861485803.0,1076191
639,5864347856.0,120218
640,5867211307.0,88228
641,5870076156.0,114380
642,5872942404.0,27766
643,5875810051.0,800129
644,5878679098.0,27934
645,5881549546.0,1213000
646,5884421396.0,236083
647,5887294648.0,37323
648,5890169303.0,87890
649,5893045362.0,73585
650,5895922825.0,50403
651,5898801693.0,1034542
652,5901681967.0,273424
653,5904563647.0,820686
654,5907446734.0,94886
655,5910331229.0,193657
656,5913217132.0,287381
657,5916104445.0,946364
658,5918993167.0,263745
659,5921883300.0,189858
660,5924774844.0,147253
661,5927667800.0,11613
662,5930562169.0,35166
663,5933457951.0,20134
664,5936355147.0,951840
665,5939253757.0,801635
666,5942153783.0,26
667,5945055225.0,384639
668,5947958083.0,163867
669,5950862359.0,7971
670,5953768053.0,775146
671,5956675166.0,130540
672,5959583698.0,199644
673,5962493650.0,99906
674,5965405023.0,86622
675,5968317818.0,772831
676,5971232035.0,444133
677,5974147675.0,56182
678,5977064739.0,421888
679,5979983227.0,6817
680,5982903140.0,754722
681,5985824479.0,39872
682,5988747244.0,770905
683,5991671436.0,10438
684,5994597056.0,908336
685,5997524105.0,36079
686,6000452583.0,145081
687,6003382491.0,13230
688,6006313830.0,197168
689,6009246600.0,89935
690,6012180802.0,203628
691,6015116437.0,42954
692,6018053505.0,6110
693,6020992007.0,1009403
694,6023931944.0,128205
695,6026873317.0,29683
696,6029816126.0,903977
697,6032760372.0,50523
698,6035706055.0,139508
699,6038653177.0,95740
700,6041601738.0,288306
701,6044551738.0,895143
702,6047503179.0,779746
703,6050456061.0,2824
704,6053410385.0,91266
705,6056366151.0,287610
706,6059323361.0,26461
707,6062282014.0,35344
708,6065242112.0,815505
709,6068203656.0,822196
710,6071166646.0,309306
711,6074131082.0,60563
712,6077096966.0,56135
713,6080064298.0,857460
714,6083033079.0,860883
715,6086003309.0,49175
716,6088974990.0,2505
717,6091948122.0,167897
718,6094922706.0,139683
719,6097898742.0,125409
720,6100876231.0,12553
721,6103855174.0,50847
722,6106835572.0,789994
723,6109817425.0,892252
724,6112800734.0,170205
725,6115785499.0,126487
726,6118771722.0,222026
727,6121759403.0,60761
728,6124748543.0,874024
729,6127739142.0,758331
730,6130731202.0,438167
731,6133724723.0,171128
732,6136719705.0,177668
733,6139716150.0,160729
734,6142714058.0,949044
735,6145713430.0,22953
736,6148714266.0,903130
737,6151716567.0,23562
738,6154720334.0,273834
739,6157725568.0,6385
740,6160732269.0,263551
741,6163740439.0,85130
742,6166750077.0,1073773
743,6169761185.0,184222
744,6172773763.0,174185
745,6175787812.0,75080
746,6178803333.0,901977
747,6181820326.0,840114
748,6184838792.0,13226
749,6187858732.0,73327
750,6190880147.0,56708
751,6193903037.0,152667
752,6196927403.0,97663
753,6199953246.0,198391
754,6202980566.0,885798
755,6206009365.0,22146
756,6209039643.0,390207
757,6212071400.0,1247585
758,6215104637.0,3220
759,6218139356.0,22559
760,6221175556.0,76388
761,6224213239.0,254477
762,6227252405.0,125598
763,6230293055.0,253822
764,6233335190.0,843515
765,6236378810.0,114779
766,6239423916.0,759779
767,6242470509.0,829324
768,6245518590.0,158318
769,6248568159.0,844096
770,6251619217.0,212005
771,6254671765.0,36986
772,6257725803.0,204091
773,6260781333.0,238161
774,6263838355.0,788563
775,6266896869.0,824797
776,6269956877.0,108023
777,6273018379.0,174869
778,6276081376.0,24435
779,6279145868.0,795549
780,6282211857.0,333172
781,6285279343.0,879873
782,6288348327.0,230922
783,6291418809.0,24263
784,6294490790.0,780613
785,6297564271.0,189312
786,6300639253.0,917202
787,6303715737.0,98025
788,6306793723.0,1270613
789,6309873212.0,7807
790,6312954204.0,438610
791,6316036701.0,756041
792,6319120703.0,6631
793,6322206211.0,195789
794,6325293225.0,541499
795,6328381747.0,816631
796,6331471777.0,797215
797,6334563315.0,809525
798,6337656363.0,4616
799,6340750921.0,50250
800,6343846990.0,115733
801,6346944571.0,101066
802,6350043665.0,89165
803,6353144272.0,115613
804,6356246393.0,285203
805,6359350028.0,910345
806,6362455179.0,10619
807,6365561846.0,28044
808,6368670030.0,932159
809,6371779732.0,94045
810,6374890952.0,963420
811,6378003691.0,12976
812,6381117950.0,524260
813,6384233730.0,80187
814,6387351031.0,831953
815,6390469854.0,79579
816,6393590200.0,114318
817,6396712070.0,51380
818,6399835464.0,346208
819,6402960383.0,51003
820,6406086828.0,152420
821,6409214800.0,15912
822,6412344299.0,20482
823,6415475326.0,830165
824,6418607882.0,1105992
825,6421741967.0,187077
826,6424877583.0,146551
827,6428014730.0,945593
828,6431153409.0,184793
829,6434293620.0,17585
830,6437435364.0,34695
831,6440578642.0,95908
832,6443723455.0,211921
833,6446869804.0,35245
834,6450017689.0,405229
835,6453167111.0,831950
836,6456318071.0,513546
837,6459470570.0,75932
838,6462624608.0,752486
839,6465780186.0,67619
840,6468937305.0,31904
841,6472095965.0,21760
842,6475256168.0,159607
843,6478417914.0,478183
844,6481581203.0,784069
845,6484746037.0,847711
846,6487912416.0,87793
847,6491080341.0,139115
848,6494249813.0,752776
849,6497420833.0,752223
850,6500593401.0,133799
851,6503767518.0,750604
852,6506943185.0,252289
853,6510120403.0,912034
854,6513299172.0,170705
855,6516479493.0,39718
856,6519661367.0,158633
857,6522844795.0,15455
858,6526029777.0,94017
859,6529216314.0,23396
860,6532404407.0,754899
861,6535594057.0,414333
862,6538785265.0,80941
863,6541978031.0,814039
864,6545172356.0,122157
865,6548368240.0,184619
866,6551565685.0,15601
867,6554764691.0,129574
868,6557965259.0,994066
869,6561167390.0,175416
870,6564371085.0,1187367
871,6567576344.0,184410
872,6570783168.0,14353
873,6573991558.0,759022
874,6577201514.0,85791
875,6580413038.0,612842
876,6583626130.0,777165
877,6586840791.0,112446
878,6590057021.0,453859
879,6593274822.0,1122672
880,6596494194.0,336364
881,6599715138.0,17055
882,6602937655.0,367591
883,6606161745.0,1169042
884,6609387409.0,835979
885,6612614648.0,768118
886,6615843463.0,9484
887,6619073855.0,36549
888,6622305824.0,82419
889,6625539371.0,383207
890,6628774497.0,80999
891,6632011203.0,114422
892,6635249489.0,814127
893,6638489356.0,204557
894,6641730805.0,133534
895,6644973837.0,109905
896,6648218453.0,819583
897,6651464653.0,87952
898,6654712438.0,1059582
899,6657961809.0,264340
900,6661212766.0,149154
901,6664465311.0,863481
902,6667719444.0,36777
903,6670975166.0,225325
904,6674232478.0,74024
905,6677491380.0,12337
906,6680751873.0,245529
907,6684013958.0,72259
908,6687277636.0,43094
909,6690542908.0,861315
910,6693809774.0,116750
911,6697078235.0,1560095
912,6700348292.0,403619
913,6703619946.0,187518
914,6706893197.0,774082
915,6710168047.0,364843
916,6713444496.0,804214
917,6716722545.0,1929
918,6720002194.0,106132
919,6723283445.0,816049
920,6726566298.0,226461
921,6729850754.0,915713
922,6733136813.0,271792
923,6736424477.0,780561
924,6739713746.0,139282
925,6743004621.0,100826
926,6746297103.0,95219
927,6749591193.0,312269
928,6752886891.0,93305
929,6756184199.0,10962
930,6759483117.0,35513
931,6762783645.0,51229
932,6766085785.0,138941
933,6769389537.0,990729
934,6772694902.0,701173
935,6776001881.0,777493
936,6779310475.0,220919
937,6782620685.0,42028
938,6785932511.0,80231
939,6789245954.0,33874
940,6792561015.0,6513
941,6795877695.0,2761
942,6799195994.0,55857
943,6802515913.0,302027
944,6805837453.0,36229
945,6809160615.0,915903
946,6812485400.0,883540
947,6815811808.0,199604
948,6819139841.0,33968
949,6822469499.0,96346
950,6825800782.0,36593
951,6829133692.0,21246
952,6832468229.0,270334
953,6835804395.0,113970
954,6839142190.0,1072339
955,6842481614.0,752801
956,6845822669.0,10852
957,6849165355.0,110301
958,6852509674.0,235226
959,6855855625.0,186811
960,6859203210.0,793691
961,6862552430.0,58274
962,6865903285.0,75943
963,6869255776.0,822247
964,6872609904.0,76733
965,6875965670.0,269705
966,6879323075.0,14944
967,6882682119.0,118568
968,6886042803.0,874520
969,6889405128.0,1006088
970,6892769095.0,185739
971,6896134704.0,9376
972,6899501957.0,67495
973,6902870854.0,867893
974,6906241396.0,754634
975,6909613584.0,254526
976,6912987418.0,97916
977,6916362900.0,852477
978,6919740030.0,65199
979,6923118809.0,854374
980,6926499238.0,317861
981,6929881317.0,1084660
982,6933265048.0,39218
983,6936650431.0,13288
984,6940037467.0,69028
985,6943426157.0,168700
986,6946816501.0,766523
987,6950208501.0,321242
988,6953602157.0,1147634
989,6956997470.0,85316
990,6960394441.0,151047
991,6963793071.0,167272
992,6967193360.0,97328
