round,difficulty,mining_time
0,1.0,0
1,1.0,0
2,1.0,85996
3,1.0,21553
4,1.0,26023
5,1.0,24259
6,1.0,44561
7,1.0,28119
8,1.0,31648
9,1.0,111482
10,1.0,30203
11,1.0,42011
12,1.0,59825
13,1.0,24180
14,1.0,31289
15,1.0,53740
16,1.0,90037
17,1.0,39694
18,1.0,33043
19,1.0,124429
20,1.0,110206
21,1.0,73566
22,1.0,68857
23,1.0,54421
24,1.0,55306
25,1.0,30408
26,1.0,40503
27,1.0,80002
28,1.0,75430
29,1.0,2122
30,1.0,36632
31,1.0,64875
32,1.0,27163
33,1.0,30992
34,1.0,5903
35,1.0,23279
36,1.0,25460
37,1.0,58573
38,1.0,46150
39,1.0,61662
40,1.0,20372
41,1.0,70606
42,1.0,16023
43,1.0,51708
44,1.0,18070
45,1.0,80942
46,1.0,24173
47,1.0,31427
48,1.0,17624
49,1.0,82325
50,1.0,20938
51,1.0,27579
52,1.0,145559
53,1.0,105023
54,1.0,117090
55,1.0,29155
56,1.0,22084
57,1.0,190056
58,1.0,27532
59,1.0,52322
60,1.0,27738
61,1.0,49501
62,1.0,37256
63,1.0,26780
64,1.0,72020
65,1.0,41977
66,1.0,27394
67,1.0,42080
68,1.0,28511
69,1.0,47758
70,1.0,38750
71,1.0,23645
72,1.0,42022
73,1.0,81434
74,1.0,26858
75,1.0,64378
76,1.0,82579
77,1.0,99598
78,1.0,16629
79,1.0,65844
80,1.0,20398
81,1.0,27228
82,1.0,31286
83,1.0,89860
84,1.0,64950
85,1.0,52049
86,1.0,26224
87,1.0,6765
88,1.0,29450
89,1.0,109971
90,1.0,21708
91,1.0,59903
92,1.0,34989
93,1.0,59724
94,1.0,27063
95,1.0,31648
96,1.0,32374
97,1.0,63008
98,1.0,158451
99,1.0,85375
100,1.0,24365
101,1.0,65589
102,1.0,52305
103,1.0,114590
104,1.0,64424
105,1.0,10210
106,1.0,56770
107,1.0,15502
108,1.0,43450
109,1.0,121426
110,1.0,26867
111,1.0,35603
112,1.0,234496
113,1.0,42429
114,1.0,33425
115,1.0,86013
116,1.0,105281
117,1.0,87005
118,1.0,44166
119,1.0,22822
120,1.0,71013
121,1.0,122636
122,1.0,61971
123,1.0,24132
124,1.0,17674
125,1.0,41853
126,1.0,38952
127,1.0,47788
128,1.0,16125
129,1.0,17905
130,1.0,15026
131,1.0,39999
132,1.0,42487
133,1.0,30242
134,1.0,4532
135,1.0,76645
136,1.0,79634
137,1.0,36988
138,1.0,41729
139,1.0,31268
140,1.0,38847
141,1.0,20465
142,1.0,87528
143,1.0,62792
144,1.0,87733
145,1.0,18063
146,1.0,63226
147,1.0,90142
148,1.0,25354
149,1.0,110120
150,1.0,17627
151,1.0,81413
152,1.0,27495
153,1.0,207918
154,1.0,66386
155,1.0,39542
156,1.0,16676
157,1.0,51973
158,1.0,60275
159,1.0,34383
160,1.0,121422
161,1.0,33731
162,1.0,70146
163,1.0,61200
164,1.0,24761
165,1.0,45922
166,1.0,39919
167,1.0,20115
168,1.0,41163
169,1.0,18018
170,1.0,71543
171,1.0,52580
172,1.0,175706
173,1.0,49983
174,1.0,78406
175,1.0,54910
176,1.0,20266
177,1.0,46098
178,1.0,24776
179,1.0,25257
180,1.0,109379
181,1.0,26206
182,1.0,25116
183,1.0,128550
184,1.0,38532
185,1.0,87688
186,1.0,89187
187,1.0,16
188,1.0,23286
189,1.0,59983
190,1.0,25286
191,1.0,37145
192,1.0,16190
193,1.0,66313
194,1.0,23263
195,1.0,30351
196,1.0,33410
197,1.0,38598
198,1.0,48662
199,1.0,108684
200,1.0,24384
201,1.0,19186
202,1.0,61017
203,1.0,53465
204,1.0,25504
205,1.0,98896
206,1.0,19450
207,1.0,25923
208,1.0,86453
209,1.0,40186
210,1.0,31105
211,1.0,97933
212,1.0,130497
213,1.0,72088
214,1.0,33109
215,1.0,37148
216,1.0,70730
217,1.0,32203
218,1.0,53660
219,1.0,31169
220,1.0,67313
221,1.0,33289
222,1.0,31734
223,1.0,60370
224,1.0,22549
225,1.0,33891
226,1.0,130584
227,1.0,34707
228,1.0,71973
229,1.0,37342
230,1.0,62000
231,1.0,20990
232,1.0,47379
233,1.0,39015
234,1.0,50398
235,1.0,109533
236,1.0,21394
237,1.0,70975
238,1.0,28555
239,1.0,38181
240,1.0,46106
241,1.0,132287
242,1.0,182928
243,1.0,36683
244,1.0,73708
245,1.0,47786
246,1.0,81452
247,1.0,58497
248,1.0,57868
249,1.0,86592
250,1.0,37780
251,1.0,37464
252,1.0,28984
253,1.0,51194
254,1.0,47232
255,1.0,35618
256,1.0,62287
257,1.0,24085
258,1.0,62159
259,1.0,21486
260,1.0,34777
261,1.0,48776
262,1.0,37015
263,1.0,82257
264,1.0,19297
265,1.0,48910
266,1.0,46623
267,1.0,121399
268,1.0,29104
269,1.0,68721
270,1.0,49760
271,1.0,26818
272,1.0,82045
273,1.0,32562
274,1.0,63560
275,1.0,17744
276,1.0,17494
277,1.0,90361
278,1.0,43379
279,1.0,27722
280,1.0,65995
281,1.0,184079
282,1.0,36813
283,1.0,54779
284,1.0,57262
285,1.0,20326
286,1.0,34307
287,1.0,16300
288,1.0,120912
289,1.0,27328
290,1.0,51550
291,1.0,102180
292,1.0,71213
293,1.0,122208
294,1.0,33755
295,1.0,38822
296,1.0,149219
297,1.0,44271
298,1.0,24716
299,1.0,34781
300,1.0,17480
301,1.0,39106
302,1.0,44649
303,1.0,66379
304,1.0,68098
305,1.0,23514
306,1.0,104715
307,1.0,57703
308,1.0,36382
309,1.0,29740
310,1.0,60866
311,1.0,55621
312,1.0,110910
313,1.0,50362
314,1.0,92052
315,1.0,139196
316,1.0,19291
317,1.0,56453
318,1.0,45539
319,1.0,76704
320,1.0,54191
321,1.0,51170
322,1.0,54723
323,1.0,33746
324,1.0,37451
325,1.0,26037
326,1.0,144984
327,1.0,113901
328,1.0,49524
329,1.0,70814
330,1.0,44104
331,1.0,59392
332,1.0,21939
333,1.0,60788
334,1.0,18585
335,1.0,37899
336,1.0,16769
337,1.0,10614
338,1.0,29595
339,1.0,32255
340,1.0,2686
341,1.0,45510
342,1.0,33437
343,1.0,16633
344,1.0,72437
345,1.0,34304
346,1.0,35855
347,1.0,15146
348,1.0,35055
349,1.0,24938
350,1.0,19462
351,1.0,40106
352,1.0,76807
353,1.0,17639
354,1.0,22189
355,1.0,23733
356,1.0,26973
357,1.0,21689
358,1.0,10322
359,1.0,27907
360,1.0,25302
361,1.0,38547
362,1.0,90976
363,1.0,26179
364,1.0,173376
365,1.0,35037
366,1.0,39503
367,1.0,34990
368,1.0,34224
369,1.0,12663
