round,difficulty
0,1.0
2000,0.9228594695868201
4000,0.9583164258639904
6000,0.9194331394464256
8000,0.9187795219914298
10000,0.9389229048338354
12000,0.9094446326030156
14000,0.9251282987300146
16000,0.9405634775995916
16000,0.9405191420747543
18000,0.9232666516150738
20000,0.9098465170875601
22000,0.9228928238328096
24000,0.9374895287645013
26000,0.8966279099990537
28000,0.9341594010506122
30000,0.9417520984111536
32000,0.9353101002127331
34000,0.9575521355812976
36000,0.932613588144932
38000,0.9558474820162212
40000,0.9177057512279088
42000,0.9540591743025754
42000,0.9540361729669516
44000,0.9610015641211396
44000,0.9609841889345295
46000,0.9483602905187378
48000,0.9099568223628168
50000,0.9227708684935161
52000,0.9315683562899316
54000,0.931323897736634
56000,0.9314828576149932
58000,0.9240375986906245
58000,0.9240075686242678
60000,0.9608157187879864
62000,0.8905320727121412
64000,0.9073631556631411
66000,0.9425213567153585
68000,0.9242961484210295
70000,0.9464277323564324
72000,0.9312447360290718
74000,1.0157173483877555
74000,1.015688090848199
76000,0.9490849448297125
78000,0.8963672481919961
80000,0.9202463944266306
82000,0.9333712249151532
84000,0.9270481968932623
86000,0.9268440672111595
88000,0.9051065206432292
90000,0.9137642618864531
92000,0.9013180014131505
94000,0.9528611111459616
94000,0.9528373978356488
96000,0.9173018101584782
98000,0.8867756370252623
100000,0.9430249328152397
102000,0.9183714807720925
104000,0.9309415241321795
106000,0.9236827753578005
108000,0.9192373915920244
110000,0.9031213225438218
112000,0.9285603690181244
112000,0.9285572383558602
114000,0.9220119665018118
116000,0.935365621824165
118000,0.9470868315910581
120000,0.936595205273505
122000,0.8854830529052738
124000,0.9360499345053592
126000,0.9170837409436331
128000,0.9297320725091441
128000,0.929691978740423
130000,0.9016858892821119
132000,0.9338325188928431
134000,0.9112536417031344
136000,0.9466577968349135
138000,0.9205300159742109
140000,0.9298407156247187
142000,0.937617072531945
144000,0.9123747404475729
146000,0.918929025460671
148000,0.9179011887763501
150000,0.9640155591038209
150000,0.9640139763147986
152000,0.9095442615098268
154000,0.9037078376510265
156000,0.9243171271225968
158000,0.9428142085074463
160000,0.9390366674522305
162000,0.9306563620667717
162000,0.930636598813726
164000,0.9029364805079519
166000,0.9548986782812051
168000,0.9335925108542367
170000,0.8858382136671389
172000,0.9603137621746228
174000,0.9202704438708192
176000,0.9295501382532507
178000,0.9468731550069697
180000,0.9227397953313778
182000,0.9701187669164828
184000,0.9257672764188632
184000,0.9257465203808646
186000,0.905636313599242
188000,0.9252275229666806
190000,0.9532644516480705
190000,0.9532458099686422
192000,0.9541236455566156
194000,0.9272609717053419
196000,0.9134251279506218
198000,0.9469064302252468
200000,0.9297143439432506
