round,difficulty,mining_time
0,4294967296.0,0
1,4294967296.0,0
2,4290772992.0,37392
3,4261441536.0,150290
4,4246876062.0,83602
5,4236507717.0,68969
6,4226164682.0,60591
7,4222037570.0,37220
8,4215852947.0,43373
9,4199384779.0,95210
10,4197334299.0,22602
11,4193235341.0,39541
12,4178902995.0,84953
13,4178902995.0,16742
14,4168700600.0,60672
15,4148345620.0,115835
16,4148345620.0,16996
17,4142268943.0,48505
18,4136201167.0,49050
19,4136201167.0,12994
20,4132161909.0,31555
21,4134179566.0,9269
22,4132160924.0,25115
23,4128125612.0,33635
24,4126109926.0,29121
25,4122080522.0,37975
26,4099940448.0,126817
27,4099940448.0,19053
28,4093934676.0,45505
29,4091935685.0,27117
30,4093933700.0,2245
31,4071944799.0,124743
32,4067968291.0,37452
33,4069954603.0,5425
34,4067967321.0,23495
35,4060022073.0,50802
36,4058039641.0,29504
37,4052095249.0,44724
38,4048138125.0,33764
39,4050114754.0,9997
40,4044181969.0,46499
41,4036283177.0,54140
42,4038254018.0,8420
43,4032338609.0,48775
44,4024462949.0,55671
45,4026428018.0,5211
46,4018563902.0,57421
47,4000904201.0,109069
48,4002857767.0,4245
49,4002857767.0,18197
50,3995039687.0,56032
51,3991138283.0,39669
52,3985291892.0,42382
53,3985291892.0,16460
54,3987237835.0,6165
55,3985290942.0,20985
56,3963885580.0,122290
57,3950337143.0,82211
58,3948408268.0,21041
59,3946480335.0,27984
60,3948407327.0,5537
61,3942623528.0,42958
62,3931072874.0,75766
63,3929153405.0,21891
64,3909968095.0,114005
65,3908058931.0,20335
66,3908058931.0,12658
67,3909967162.0,1285
68,3909967162.0,14765
69,3900421347.0,60575
70,3890898837.0,67236
71,3888998985.0,28179
72,3890897910.0,530
73,3879498798.0,72298
74,3877604512.0,22317
75,3871924429.0,44214
76,3868143253.0,38627
77,3870031994.0,9313
78,3871921658.0,3886
79,3871921658.0,17562
80,3871921658.0,10110
81,3862468728.0,63349
82,3864354699.0,1576
83,3847372680.0,108569
84,3834222487.0,85789
85,3821117241.0,82120
86,3822983020.0,4471
87,3824849710.0,7130
88,3824849710.0,16006
89,3826717312.0,8475
90,3826717312.0,12049
91,3821111770.0,41397
92,3821111770.0,12546
93,3819245993.0,26179
94,3819245993.0,16178
95,3813651395.0,48825
96,3811789261.0,29397
97,3811789261.0,16239
98,3789454561.0,137635
99,3789454561.0,16259
100,3789454561.0,19157
101,3774652009.0,91419
102,3754378008.0,125268
103,3754378008.0,14844
104,3752544816.0,26682
105,3750712519.0,25564
106,3726904293.0,141599
107,3725084516.0,29656
108,3726903404.0,3120
109,3721444073.0,43784
110,3723261184.0,6715
111,3725079182.0,5063
112,3721441410.0,32708
113,3715990080.0,49207
114,3714175632.0,26492
115,3708734946.0,43220
116,3708734946.0,12226
117,3703302231.0,49358
118,3701493978.0,28330
119,3703301348.0,8876
120,3676177568.0,168088
121,3660022496.0,101491
122,3658235376.0,21141
123,3649304141.0,62861
124,3629703395.0,125413
125,3629703395.0,13462
126,3627931079.0,24780
127,3624388179.0,30389
128,3626157899.0,4412
129,3613763811.0,84959
130,3601412080.0,81636
131,3599653579.0,29739
132,3597895936.0,28177
133,3594382366.0,37157
134,3594382366.0,11964
135,3569811400.0,159587
136,3562839116.0,58416
137,3552401114.0,78904
138,3543728264.0,61120
139,3540267592.0,36107
140,3541996238.0,9361
141,3541996238.0,17942
142,3540266748.0,22699
143,3538538103.0,27530
144,3540265904.0,5302
145,3540265904.0,13332
146,3529894034.0,75245
147,3531617615.0,8412
148,3522995505.0,64999
149,3517834869.0,49854
150,3514399485.0,34464
151,3516115500.0,5845
152,3516115500.0,17253
153,3510964941.0,46832
154,3507536265.0,39460
155,3509248929.0,7914
156,3510962429.0,4207
157,3512676766.0,6449
158,3504100896.0,62361
159,3497256952.0,53205
160,3495549308.0,26583
161,3488722064.0,55385
162,3490425541.0,7174
163,3480199687.0,72732
164,3478500371.0,26058
165,3468309455.0,74640
166,3470002965.0,7638
167,3470002965.0,15151
168,3453059595.0,112511
169,3454745659.0,6321
170,3453058772.0,24223
171,3449686646.0,31094
172,3449686646.0,13299
173,3446317812.0,31676
174,3444635040.0,20080
175,3442953090.0,21234
176,3429504058.0,93843
177,3427829496.0,29832
178,3421134520.0,54085
179,3402759295.0,125169
180,3402759295.0,12936
181,3402759295.0,15186
182,3402759295.0,18200
183,3391128774.0,88049
184,3379538006.0,88269
185,3369637016.0,79065
186,3358119706.0,80138
187,3353200588.0,42626
188,3349925980.0,35662
189,3349925980.0,11628
190,3340111744.0,71816
191,3333588092.0,57442
192,3330332636.0,36944
193,3325454222.0,41705
194,3325454222.0,17456
195,3323830466.0,24954
196,3323830466.0,16032
197,3325453430.0,7702
198,3315710894.0,79958
199,3317329893.0,3812
200,3318949682.0,5280
201,3310846782.0,65249
202,3305996910.0,44349
203,3301154142.0,45359
204,3291482796.0,71019
205,3293089965.0,6981
206,3294697919.0,4005
207,3291480441.0,35846
208,3288266105.0,33663
209,3288266105.0,16049
210,3278632517.0,73342
211,3280233411.0,7191
212,3278631735.0,27895
213,3280232629.0,6680
214,3254605813.0,179893
215,3254605813.0,16039
216,3254605813.0,14168
217,3256194975.0,7904
218,3256194975.0,10504
219,3248245285.0,68902
220,3243487114.0,46765
221,3245070847.0,4983
222,3246655354.0,8297
223,3237143674.0,72790
224,3238724310.0,9561
225,3237142902.0,25764
226,3233981630.0,31735
227,3235560722.0,7047
228,3237140585.0,4823
229,3226076140.0,83738
230,3224500908.0,24174
231,3226075371.0,1502
232,3216623979.0,76892
233,3216623979.0,11707
234,3216623979.0,18060
235,3208770894.0,65647
236,3205637330.0,30409
237,3204072078.0,27367
238,3202507590.0,24941
239,3202507590.0,15186
240,3200943866.0,20902
241,3199380906.0,22111
242,3194694315.0,45357
243,3185334861.0,76058
244,3180668844.0,46283
245,3182221904.0,8385
246,3180668085.0,20640
247,3165137485.0,111487
248,3149682715.0,111554
249,3148144784.0,26149
250,3143533244.0,46349
251,3143533244.0,18193
252,3143533244.0,19388
253,3145068172.0,4425
254,3143532495.0,23134
255,3145067422.0,6538
256,3138924714.0,58140
257,3140457392.0,5237
258,3140457392.0,15485
259,3140457392.0,10974
260,3141990818.0,8920
261,3134319943.0,61721
262,3134319943.0,10712
263,3134319943.0,18405
264,3135850372.0,5095
265,3137381548.0,4758
266,3126658080.0,82054
267,3125131392.0,29395
268,3125131392.0,11509
269,3123605449.0,29845
270,3122080252.0,25488
271,3122080252.0,18157
272,3122080252.0,17351
273,3120555799.0,26396
274,3115984675.0,44244
275,3106855819.0,70273
276,3100787743.0,55760
277,3096245575.0,42251
278,3088686385.0,62677
279,3084161944.0,44172
280,3082656006.0,27610
281,3084161209.0,7078
282,3072113705.0,99759
283,3072113705.0,11509
284,3073613760.0,6575
285,3063108251.0,87775
286,3061612593.0,24343
287,3042178529.0,144344
288,3042178529.0,13316
289,3043663967.0,6107
290,3037719311.0,56008
291,3034752789.0,39062
292,3030307353.0,43058
293,3018470217.0,92197
294,3018470217.0,17536
295,3015522493.0,35005
296,2996380994.0,148062
297,2993454842.0,39570
298,2984684960.0,72751
299,2971568675.0,100398
300,2959960987.0,92536
301,2955625108.0,40647
302,2952738756.0,37164
303,2942646394.0,81167
304,2938335877.0,46730
305,2929727473.0,78801
306,2925435883.0,43413
307,2926864318.0,1457
308,2928293450.0,4707
309,2928293450.0,13718
310,2926863620.0,23586
311,2924005356.0,37510
312,2921149884.0,37139
313,2908312806.0,102188
314,2908312806.0,14882
315,2906892732.0,23350
316,2906892732.0,13795
317,2905473351.0,25816
318,2904054663.0,26660
319,2898382683.0,51795
320,2899797908.0,5775
321,2895550160.0,44184
322,2894136318.0,28508
323,2892723166.0,22456
324,2892723166.0,17792
325,2892723166.0,16186
326,2882835932.0,87700
327,2872982494.0,89723
328,2872982494.0,18429
329,2872982494.0,18023
330,2849134503.0,186186
331,2850525681.0,6402
332,2847741965.0,30648
333,2849132464.0,4110
334,2833829517.0,125904
335,2832445812.0,22212
336,2833828842.0,4926
337,2826910317.0,60041
338,2828290644.0,4629
339,2821385639.0,60081
340,2822763268.0,9350
341,2818628362.0,41973
342,2810370664.0,71170
343,2811742915.0,6468
344,2807624152.0,49604
345,2807624152.0,18270
346,2807624152.0,15251
347,2808995062.0,3772
348,2804880325.0,47539
349,2803510755.0,21942
350,2793928448.0,81527
351,2793928448.0,16102
352,2795292670.0,9881
353,2793927782.0,29465
354,2795292004.0,3781
355,2789832452.0,56484
356,2789832452.0,12872
357,2789832452.0,13116
358,2789832452.0,17144
359,2781659120.0,70048
360,2777584427.0,41122
361,2777584427.0,19453
362,2768090733.0,85292
363,2769442339.0,8775
364,2770794605.0,9632
365,2772147532.0,6006
366,2772147532.0,14378
367,2773501119.0,7754
368,2770792623.0,32963
369,2766733845.0,44420
370,2765382901.0,20778
371,2766733185.0,7106
372,2764031299.0,31264
373,2761332051.0,34482
374,2762680357.0,807
375,2764029322.0,8383
376,2759980453.0,41108
377,2750546931.0,83755
378,2751889971.0,3298
379,2751889971.0,10015
380,2749202579.0,37693
381,2746517811.0,35335
382,2739812446.0,68003
383,2738474647.0,27455
384,2737137502.0,29060
385,2735801010.0,26850
386,2737136850.0,7354
387,2738473342.0,5587
388,2733124762.0,54309
389,2733124762.0,16447
390,2731790229.0,23742
391,2733124110.0,9714
392,2729120511.0,47455
393,2725122777.0,41459
394,2723792151.0,25851
395,2711822367.0,101637
396,2711822367.0,15091
397,2711822367.0,15912
398,2709174103.0,39751
399,2707851265.0,27414
400,2706529072.0,21605
401,2706529072.0,16358
402,2705207525.0,20345
403,2706528427.0,4302
404,2703885333.0,30122
405,2705205589.0,8087
406,2703884688.0,26960
407,2699923920.0,45496
408,2698605598.0,25488
409,2699923276.0,6677
410,2699923276.0,13579
411,2690695029.0,86024
412,2685439769.0,50595
413,2686751018.0,9445
414,2686751018.0,14551
415,2688062908.0,6565
416,2686750378.0,22097
417,2688062267.0,5739
418,2689374797.0,6784
419,2690687968.0,5623
420,2690687968.0,16965
421,2692001780.0,6894
422,2692001780.0,14029
423,2685429515.0,60615
424,2685429515.0,16831
425,2681495783.0,40954
426,2680186459.0,29283
427,2681495143.0,7433
428,2682804466.0,5389
429,2681494503.0,20947
430,2682803826.0,8035
431,2677563978.0,57463
432,2678871382.0,5217
433,2680179424.0,3901
434,2676253381.0,46514
435,2674946617.0,27015
436,2673640491.0,23460
437,2672335003.0,21579
438,2673639854.0,6204
439,2672334366.0,21773
440,2671029516.0,27902
441,2669725303.0,29532
442,2664510999.0,56225
443,2665812029.0,7830
444,2663208697.0,35956
445,2660607909.0,31208
446,2661907033.0,3641
447,2658007756.0,43660
448,2659305611.0,5267
449,2639828276.0,164956
450,2637250320.0,38507
451,2637250320.0,12964
452,2638538039.0,1246
453,2635961343.0,32070
454,2624377533.0,106819
455,2625658967.0,7560
456,2625658967.0,14055
457,2626941027.0,7693
458,2625658341.0,26979
459,2626940400.0,1259
460,2623092345.0,41089
461,2624373151.0,6533
462,2625654583.0,9191
463,2623090469.0,39608
464,2621809664.0,22260
465,2621809664.0,14527
466,2620529484.0,29415
467,2619249929.0,28186
468,2606460629.0,116738
469,2605187944.0,21594
470,2606460008.0,3902
471,2607732693.0,7178
472,2606459387.0,25017
473,2606459387.0,12016
474,2607732072.0,8984
475,2609005378.0,4970
476,2592444314.0,140765
477,2592444314.0,14767
478,2592444314.0,12674
479,2592444314.0,10307
480,2593710155.0,7269
481,2594976615.0,135
482,2594976615.0,15658
483,2594976615.0,12967
484,2593709537.0,23400
485,2593709537.0,17664
486,2591176619.0,39011
487,2592441841.0,7119
488,2589910161.0,31438
489,2583587141.0,62522
490,2574756522.0,81371
491,2565956087.0,82391
492,2564703179.0,21164
493,2562198587.0,32090
494,2559696441.0,35491
495,2559696441.0,16356
496,2555946888.0,40864
497,2554698868.0,21240
498,2549709224.0,54402
499,2547219274.0,39767
500,2536025443.0,102869
501,2534787150.0,29046
502,2534787150.0,10444
503,2536024839.0,8908
504,2536024839.0,17036
505,2522403616.0,127093
506,2518708690.0,46596
507,2519938528.0,9962
508,2519938528.0,15994
509,2515016776.0,53564
510,2516244811.0,7754
511,2510101636.0,66984
512,2508876001.0,26726
513,2508876001.0,14015
514,2507650964.0,21104
515,2503977650.0,48606
516,2501532360.0,34750
517,2502753811.0,9445
518,2499087670.0,46109
519,2491766128.0,76418
520,2488116082.0,48414
521,2484471382.0,46178
522,2483258262.0,29569
523,2483258262.0,18417
524,2479620678.0,43303
525,2479620678.0,19468
526,2473566918.0,62593
527,2474774714.0,4967
528,2475983100.0,7990
529,2473565148.0,35164
530,2468733968.0,50450
531,2468733968.0,13167
532,2466323096.0,34544
533,2465118837.0,28031
534,2466322508.0,9977
535,2467526767.0,4114
536,2467526767.0,10869
537,2460297685.0,79217
538,2460297685.0,11261
539,2461499002.0,6831
540,2462700905.0,5736
541,2463903395.0,7653
542,2463903395.0,14747
543,2461497241.0,35112
544,2459093437.0,33572
545,2459093437.0,12006
546,2460294166.0,9856
547,2459092851.0,27600
548,2455490667.0,47071
549,2454291697.0,22818
550,2455490081.0,4915
551,2455490081.0,13826
552,2454291112.0,27585
553,2449497576.0,53003
554,2450693619.0,6837
555,2442317230.0,80411
556,2443509767.0,3822
557,2444702887.0,7881
558,2444702887.0,11519
559,2442315483.0,30414
560,2436352803.0,66548
561,2433973553.0,35126
562,2433973553.0,15916
563,2429219701.0,52062
564,2430405843.0,8395
565,2430405843.0,17428
566,2430405843.0,10146
567,2424472238.0,60037
568,2424472238.0,18973
569,2424472238.0,18404
570,2419736942.0,51058
571,2410284846.0,90406
572,2410284846.0,17977
573,2411461742.0,5227
574,2410284271.0,25726
575,2409107375.0,25398
576,2409107375.0,14138
577,2410283696.0,4504
578,2409106800.0,26203
579,2406754158.0,33466
580,2407929330.0,8976
581,2404402092.0,45529
582,2402054044.0,32126
583,2399708290.0,35627
584,2399708290.0,16321
585,2399708290.0,19361
586,2397364826.0,39993
587,2389170710.0,85973
588,2388004123.0,29710
589,2389170140.0,5305
590,2389170140.0,10957
591,2388003554.0,21894
592,2389169571.0,4285
593,2385669813.0,42849
594,2385669813.0,15946
595,2386834690.0,5223
596,2381007460.0,68301
597,2382170061.0,1678
598,2382170061.0,19707
599,2381006893.0,25635
600,2382169494.0,3900
601,2383332662.0,5722
602,2382168926.0,23392
603,2383332094.0,4743
604,2383332094.0,16270
605,2384495830.0,5284
606,2385660134.0,9417
607,2384495261.0,28423
608,2384495261.0,17993
609,2384495261.0,19476
610,2382166653.0,35126
611,2383329820.0,7327
612,2384493555.0,8913
613,2385657858.0,9894
614,2386822730.0,8416
615,2387988170.0,9378
616,2389154179.0,9834
617,2383321284.0,60992
618,2384485015.0,7793
619,2383320716.0,29636
620,2383320716.0,16685
621,2380993256.0,34859
622,2378668068.0,34135
623,2377506609.0,25509
624,2377506609.0,19464
625,2371702154.0,61424
626,2372860211.0,4550
627,2368225719.0,50060
628,2363600279.0,50372
629,2363600279.0,15176
630,2363600279.0,16928
631,2364754380.0,5764
632,2364754380.0,13468
633,2361290385.0,47468
634,2360137412.0,21552
635,2360137412.0,17758
636,2358985002.0,23840
637,2360136850.0,4133
638,2361289260.0,4693
639,2358983314.0,32561
640,2360135161.0,9986
641,2358982752.0,23629
642,2354375364.0,50024
643,2355524961.0,3212
644,2354374803.0,27370
645,2355524400.0,5824
646,2350923768.0,50502
647,2350923768.0,16631
648,2348627946.0,32720
649,2348627946.0,10241
650,2348627946.0,11070
651,2342893996.0,60733
652,2324590140.0,176782
653,2323455087.0,22311
654,2323455087.0,16152
655,2318917091.0,50121
656,2314387959.0,54779
657,2315518031.0,8634
658,2313256783.0,30948
659,2314386302.0,8429
660,2315516373.0,8895
661,2316646996.0,6464
662,2316646996.0,11180
663,2316646996.0,16369
664,2315515821.0,26539
665,2315515821.0,14852
666,2315515821.0,14598
667,2316646443.0,4438
668,2316646443.0,10855
669,2313252918.0,45084
670,2314382436.0,7062
671,2307602022.0,71250
672,2307602022.0,16414
673,2305348506.0,31473
674,2305348506.0,15389
675,2303097190.0,35452
676,2303097190.0,17354
677,2304221749.0,5179
678,2303096641.0,21214
679,2301972083.0,22595
680,2303096092.0,2380
681,2304220650.0,9709
682,2305345757.0,5797
683,2305345757.0,12336
684,2304220100.0,25735
685,2304220100.0,11725
686,2305345207.0,7139
687,2306470863.0,6781
688,2303092245.0,46752
689,2299718577.0,45949
690,2297472759.0,32156
691,2296350947.0,26440
692,2296350947.0,13461
693,2291865887.0,56002
694,2285151437.0,73160
695,2285151437.0,15142
696,2284035641.0,28936
697,2284035641.0,12623
698,2280689888.0,41851
699,2280689888.0,15864
700,2281803506.0,7187
701,2270661896.0,117951
702,2270661896.0,15384
703,2271770617.0,9345
704,2271770617.0,14241
705,2271770617.0,13564
706,2272879879.0,5875
707,2272879879.0,19871
708,2268440663.0,52711
709,2268440663.0,15678
710,2269548300.0,7613
711,2268440123.0,23801
712,2265117215.0,46075
713,2264011201.0,22636
714,2265116675.0,4103
715,2264010661.0,22698
716,2264010661.0,10256
717,2261799715.0,38519
718,2261799715.0,15001
719,2258486533.0,47002
720,2257383757.0,22849
721,2258485995.0,9903
722,2259588771.0,6544
723,2257382143.0,33015
724,2258484380.0,8416
725,2256278830.0,33175
726,2255177132.0,23315
727,2255177132.0,12513
728,2252974812.0,36740
729,2251874727.0,27867
730,2248576083.0,41765
731,2247478146.0,27019
732,2247478146.0,16170
733,2244185943.0,45249
734,2241994357.0,36699
735,2241994357.0,10828
736,2238710188.0,40937
737,2239803308.0,3648
738,2239803308.0,18683
739,2239803308.0,10483
740,2238709655.0,29578
741,2228871584.0,103487
742,2228871584.0,13907
743,2229959900.0,2974
744,2229959900.0,16439
745,2227782206.0,35775
746,2227782206.0,13868
747,2225606638.0,38875
748,2220173033.0,63130
749,2219088965.0,26002
750,2219088965.0,10115
751,2219088965.0,12351
752,2220172504.0,6536
753,2220172504.0,14622
754,2220172504.0,10490
755,2221256572.0,8533
756,2221256572.0,19020
757,2222341169.0,6983
758,2223426296.0,9546
759,2222340639.0,21252
760,2222340639.0,10235
761,2222340639.0,14038
762,2222340639.0,19915
763,2215829877.0,75931
764,2211502085.0,56167
765,2209342415.0,34047
766,2210421195.0,4991
767,2208262581.0,38785
768,2207184328.0,21141
769,2208262054.0,2454
770,2198557786.0,108665
771,2199631300.0,959
772,2200705338.0,4216
773,2194257960.0,78130
774,2193186545.0,26897
775,2193186545.0,15546
776,2192115654.0,22634
777,2188904550.0,41430
778,2181422943.0,88095
779,2178227502.0,44306
780,2179291089.0,8937
781,2179291089.0,17746
782,2172906453.0,75288
783,2173967442.0,5715
784,2175028949.0,8734
785,2170780849.0,55872
786,2170780849.0,18413
787,2171840800.0,7363
788,2172901269.0,1143
789,2170779297.0,35875
790,2168659397.0,31816
791,2166541567.0,34046
792,2166541567.0,18331
793,2166541567.0,10514
794,2164425805.0,31357
795,2163368957.0,26291
796,2163368957.0,10075
797,2163368957.0,18127
798,2162312625.0,26456
799,2163368441.0,8044
800,2163368441.0,15799
801,2163368441.0,10490
802,2164424773.0,2346
803,2164424773.0,13195
804,2164424773.0,13877
805,2161254229.0,41263
806,2157033033.0,52776
807,2158086271.0,7033
808,2158086271.0,17155
809,2158086271.0,14877
810,2145441235.0,133398
811,2146488813.0,4846
812,2147536903.0,8366
813,2146488301.0,21003
814,2146488301.0,15717
815,2142295945.0,55952
816,2143341987.0,7806
817,2143341987.0,12223
818,2144388540.0,752
819,2143341476.0,23188
820,2143341476.0,10586
821,2144388029.0,1773
822,2144388029.0,14792
823,2140199773.0,55979
824,2141244792.0,6969
825,2139153734.0,34279
826,2140198242.0,9888
827,2134973152.0,69154
828,2136015619.0,4961
829,2136015619.0,11285
830,2136015619.0,16007
831,2129757763.0,76380
832,2130797683.0,179
833,2131838111.0,6194
834,2132879047.0,2824
835,2132879047.0,14847
836,2132879047.0,17832
837,2132879047.0,11510
838,2133920491.0,9525
839,2134962444.0,5083
840,2134962444.0,12281
841,2133919982.0,27006
842,2133919982.0,13218
843,2126626311.0,83440
844,2125587920.0,28000
845,2125587920.0,17218
846,2126625804.0,7684
847,2126625804.0,14727
848,2122472240.0,54907
849,2122472240.0,13654
850,2122472240.0,15326
851,2122472240.0,11901
852,2123508603.0,6139
853,2122471734.0,29525
854,2121435371.0,24218
855,2121435371.0,19652
856,2121435371.0,13672
857,2122471228.0,7845
858,2120398504.0,36591
859,2118327804.0,35607
860,2115224787.0,49202
861,2116257611.0,8
862,2117290939.0,6936
863,2118324772.0,5363
864,2116256096.0,39598
865,2117289424.0,4235
866,2116255592.0,20071
867,2115222265.0,24134
868,2115222265.0,17806
869,2112123796.0,47924
870,2111092486.0,21883
871,2112123292.0,8628
872,2113154602.0,5126
873,2113154602.0,15795
874,2110059163.0,48512
875,2109028861.0,27474
876,2103879866.0,61710
877,2101825296.0,36212
878,2098746453.0,41831
879,2099771231.0,4766
880,2096695397.0,43931
881,2094647843.0,37132
882,2090556735.0,51997
883,2090556735.0,16273
884,2091577514.0,4841
885,2091577514.0,12405
886,2091577514.0,17399
887,2089534958.0,31226
888,2085453838.0,57596
889,2086472126.0,3308
890,2075265491.0,129569
891,2075265491.0,17690
892,2076278804.0,7451
893,2076278804.0,15485
894,2077292612.0,5554
895,2078306915.0,9176
896,2078306915.0,15473
897,2077292117.0,26370
898,2073234909.0,55090
899,2072222588.0,27837
900,2072222588.0,19060
901,2073234415.0,9689
902,2071209773.0,34753
903,2067164445.0,53240
904,2068173802.0,7721
905,2068173802.0,10128
906,2066154102.0,31191
907,2066154102.0,19775
908,2067162966.0,9427
909,2067162966.0,12867
910,2067162966.0,13307
911,2066153610.0,28914
912,2064135882.0,37890
913,2063128004.0,28664
914,2063128004.0,11951
915,2062120618.0,21654
916,2063127512.0,4816
917,2060105354.0,44354
918,2058093534.0,38244
919,2058093534.0,14367
920,2055078750.0,43937
921,2055078750.0,12612
922,2054075294.0,22539
923,2055078260.0,570
924,2053071348.0,30475
925,2052068872.0,22091
926,2053070858.0,8147
927,2052068382.0,28494
928,2053070368.0,8956
929,2053070368.0,13451
930,2052067893.0,27260
931,2052067893.0,14279
932,2053069879.0,5084
933,2054072354.0,9004
934,2055075319.0,1315
935,2052064957.0,48357
936,2052064957.0,11886
937,2053066941.0,5183
938,2051061993.0,35594
939,2051061993.0,18650
940,2052063488.0,7935
941,2053065472.0,8325
942,2051060526.0,36604
943,2051060526.0,17457
944,2050059032.0,26956
945,2050059032.0,12270
946,2051060037.0,4269
947,2052061531.0,9255
948,2053063514.0,3845
949,2048051154.0,62496
950,2045051082.0,48702
951,2043053962.0,31345
952,2042056378.0,27992
953,2043053475.0,6561
954,2043053475.0,11715
955,2039063139.0,58821
956,2039063139.0,10395
957,2039063139.0,17211
958,2039063139.0,11772
959,2037071867.0,32714
960,2038066530.0,4696
961,2037071381.0,28645
962,2037071381.0,15596
963,2036076718.0,28711
964,2036076718.0,15911
965,2036076718.0,12911
966,2035082540.0,23957
967,2034088848.0,22390
968,2034088848.0,17149
969,2035082055.0,8431
970,2035082055.0,10095
971,2031107287.0,50584
972,2029123785.0,35530
973,2029123785.0,11675
974,2027142219.0,37226
975,2022193144.0,67239
976,2023180542.0,4082
977,2024168423.0,8463
978,2024168423.0,16668
979,2024168423.0,13067
980,2023180060.0,20457
981,2024167940.0,8862
982,2020214488.0,54663
983,2019228056.0,25435
984,2019228056.0,12000
985,2015284252.0,54927
986,2013316202.0,34782
987,2013316202.0,17359
988,2012333138.0,25866
989,2013315722.0,2008
990,2012332658.0,23169
991,2008402322.0,50665
992,2008402322.0,12993
993,2009382987.0,6883
994,2007420699.0,33069
995,2001539589.0,79495
996,2002516903.0,9554
