round,difficulty
0,1.0
2000,0.9659217896171123
4000,0.9704838831179112
6000,0.9546134097248776
8000,0.9552270220911483
10000,0.9851190789112005
12000,0.970713972348949
14000,0.9586397363093131
16000,0.9492450493544391
18000,0.9665371676813058
20000,0.9997195214655515
22000,0.9461272854091273
24000,0.9590716857356165
26000,0.9372015761805834
28000,0.9270518379749823
30000,0.9528495250218463
32000,0.9827794144455609
34000,0.9539771941631904
36000,0.979055828324173
38000,0.966368831762466
40000,0.9853955076173693
42000,0.9410635023143109
44000,0.9697987291742932
46000,0.9922124326406077
48000,0.9675359286733568
50000,0.93581150381751
52000,0.922387663324927
54000,1.0062263021401736
56000,0.986404357787771
58000,0.992668163385505
60000,0.9402207469567615
62000,0.951603535031721
64000,0.9939191474305342
66000,0.9842068872447898
68000,0.9899723077702283
70000,0.9470280864741647
72000,0.9566940439499682
74000,0.968097544056198
76000,0.9761077551649839
78000,0.9870419833495488
80000,0.9735814578670461
82000,0.9293660612767467
84000,0.9914282141521719
86000,0.9743705958734606
88000,0.9582448467341701
90000,0.9509068184717979
90000,0.9508980106005183
92000,0.9856254554266942
94000,0.9650825852727837
96000,0.9398630794842591
98000,0.9672063860648343
100000,0.9471872025076632
102000,0.9924289207791747
104000,0.9267815549244411
106000,0.9333966395827947
108000,0.9653498399540021
110000,0.9587197527847019
112000,0.9384394712985148
114000,0.9525729751380712
116000,0.9844309490316252
118000,0.9636576508758371
120000,0.9343813904558431
122000,0.9458600221511788
124000,0.9531338544241565
126000,0.9610521125433554
128000,0.9607921141906546
130000,0.9952512110851826
132000,0.9386808095269487
134000,0.9397821198312329
136000,0.9525513613584076
138000,0.966885518126957
140000,0.9605013959208349
142000,0.9569044280596748
144000,0.9344642921019661
146000,0.9512177260704651
148000,0.9544992307926481
150000,0.9829712030271377
152000,0.9888714321563251
154000,0.983828243315973
156000,0.9557614164805646
158000,0.9560681566075899
160000,0.9526394524144393
162000,0.9774056891924551
164000,0.9506025850507652
166000,0.9840347414360885
168000,0.9486698938878331
168000,0.9486607024879862
170000,0.9772557483718193
172000,0.9926483543059416
174000,0.964264016750483
176000,0.9626659231292524
178000,0.950840680490189
180000,0.9699580228773831
182000,0.9165700154277141
184000,0.9676646107557387
186000,0.9588415283971111
188000,0.9526225858778969
188000,0.9526023387167231
190000,1.000014356896383
192000,0.9728704106385293
194000,0.9730901416906992
196000,0.9643916624145036
196000,0.9643752274168176
198000,0.9569085522118609
200000,0.9314252306009241
