round,difficulty,mining_time
0,4294967296.0,0
1,4294967296.0,0
2,4297064448.0,53763
3,4288671744.0,65523
4,4278201354.0,22728
5,4276112389.0,13315
6,4276112389.0,18562
7,4276112389.0,160244
8,4244793214.0,112646
9,4224066694.0,64651
10,4213754034.0,18875
11,4213754034.0,86231
12,4199351555.0,115536
13,4178846915.0,24623
14,4176806463.0,10199
15,4176806463.0,94831
16,4160490815.0,50101
17,4152364859.0,61309
18,4142227254.0,9193
19,4144249825.0,167899
20,4113896440.0,44288
21,4107870226.0,15937
22,4107870226.0,69585
23,4097841246.0,51550
24,4089837650.0,22612
25,4087840659.0,67096
26,4077860584.0,25572
27,4075869442.0,45581
28,4069898932.0,109064
29,4052013637.0,63337
30,4042121027.0,24417
31,4040147336.0,10160
32,4040147336.0,14936
33,4040147336.0,34844
34,4036201880.0,260742
35,3986931855.0,17338
36,3986931855.0,28045
37,3984985111.0,17641
38,3984985111.0,51814
39,3977201939.0,86349
40,3963607988.0,47327
41,3957801923.0,44610
42,3952004363.0,39070
43,3948144985.0,7794
44,3950072790.0,158839
45,3923070346.0,79073
46,3911576980.0,26095
47,3909667031.0,66543
48,3900121946.0,17282
49,3900121946.0,106614
50,3882982742.0,20141
51,3881086755.0,36657
52,3877296633.0,69956
53,3867830578.0,48836
54,3862164811.0,26336
55,3860278989.0,68534
56,3850854484.0,125361
57,3830171184.0,41099
58,3824560584.0,146767
59,3800283591.0,46653
60,3794716770.0,131862
61,3772482102.0,12254
62,3772482102.0,107411
63,3755903814.0,86287
64,3743066255.0,19134
65,3743066255.0,33002
66,3739410917.0,23220
67,3737585033.0,25755
68,3735760041.0,37947
69,3732111839.0,46485
70,3726644879.0,41057
71,3721185929.0,61370
72,3712101004.0,77203
73,3701225710.0,13584
74,3701225710.0,107422
75,3684960559.0,23109
76,3683161262.0,13256
77,3683161262.0,72534
78,3672370754.0,52724
79,3665198158.0,9059
80,3666987805.0,47918
81,3661616242.0,9052
82,3663404140.0,45135
83,3658037827.0,7541
84,3659823978.0,20145
85,3658036955.0,27420
86,3656250805.0,27457
87,3654465527.0,12393
88,3654465527.0,36459
89,3650896715.0,20362
90,3649114051.0,88133
91,3636641500.0,153480
92,3611781658.0,6144
93,3613545223.0,49523
94,3608251945.0,83284
95,3595919058.0,25057
96,3594163239.0,3533
97,3595918201.0,25712
98,3594162382.0,3577
99,3595917344.0,76458
100,3585382430.0,16940
101,3585382430.0,13149
102,3585382430.0,34132
103,3581881080.0,11869
104,3581881080.0,32101
105,3578383150.0,14450
106,3578383150.0,9556
107,3580130407.0,59989
108,3573137967.0,63079
109,3564414487.0,45642
110,3559193179.0,89233
111,3547027970.0,12471
112,3547027970.0,21367
113,3545296023.0,15813
114,3545296023.0,20525
115,3543564922.0,35930
116,3540104410.0,84883
117,3528004448.0,75224
118,3517668500.0,38006
119,3514233278.0,17339
120,3514233278.0,22767
121,3512517344.0,40173
122,3507372056.0,15413
123,3507372056.0,36097
124,3503946888.0,53766
125,3497103244.0,10937
126,3497103244.0,157625
127,3473197278.0,36319
128,3469805484.0,69372
129,3461334284.0,10059
130,3461334284.0,21702
131,3459644180.0,27418
132,3457954901.0,11265
133,3457954901.0,59625
134,3451201085.0,19457
135,3451201085.0,32133
136,3447830773.0,27936
137,3446147262.0,38951
138,3442781884.0,107384
139,3427652479.0,43876
140,3422631505.0,63148
141,3414275475.0,90552
142,3400938467.0,13202
143,3400938467.0,27280
144,3399277853.0,53108
145,3392638641.0,58457
146,3386012397.0,96298
147,3372785789.0,9847
148,3374432657.0,47803
149,3369489641.0,37455
150,3366199125.0,7536
151,3367842776.0,13849
152,3367842776.0,19336
153,3367842776.0,105466
154,3353042690.0,85761
155,3341582101.0,41552
156,3336687208.0,20077
157,3335057967.0,36224
158,3331801075.0,19584
159,3331801075.0,11323
160,3331801075.0,40859
161,3326920510.0,29436
162,3325296038.0,13085
163,3325296038.0,20468
164,3323672359.0,36046
165,3320426587.0,27759
166,3318805285.0,8154
167,3320425795.0,42516
168,3315561892.0,66411
169,3307467262.0,9119
170,3309082236.0,58244
171,3302619188.0,28224
172,3301006581.0,9549
173,3302618400.0,8897
174,3304231006.0,113064
175,3288097066.0,87144
176,3276858454.0,12378
177,3276858454.0,11658
178,3276858454.0,38775
179,3273658398.0,10913
180,3273658398.0,17795
181,3273658398.0,33552
182,3270461466.0,29927
183,3268864561.0,18164
184,3268864561.0,17620
185,3268864561.0,115017
186,3252903311.0,43266
187,3248138318.0,105187
188,3233864273.0,46409
189,3229127168.0,52256
190,3222820280.0,107764
191,3208657502.0,31412
192,3205524048.0,34244
193,3202393654.0,70115
194,3193011646.0,9931
195,3194570733.0,70202
196,3185211645.0,14130
197,3185211645.0,145483
198,3164993018.0,75296
199,3155720582.0,61593
200,3148016187.0,188108
201,3121885198.0,9030
202,3123409556.0,64633
203,3115784046.0,4914
204,3117305424.0,100526
205,3103606335.0,41302
206,3099060039.0,1716
207,3100573251.0,10959
208,3100573251.0,35258
209,3097545349.0,66089
210,3089982984.0,67189
211,3082439084.0,36171
212,3079428890.0,10663
213,3079428890.0,65365
214,3071910755.0,13096
215,3071910755.0,12026
216,3071910755.0,12593
217,3071910755.0,119169
218,3056911195.0,27215
219,3055418563.0,10329
220,3055418563.0,23670
221,3053926660.0,101562
222,3040506085.0,33084
223,3037536841.0,36174
224,3034570497.0,13707
225,3034570497.0,19541
226,3034570497.0,58449
227,3028643605.0,10925
228,3028643605.0,4989
229,3030122434.0,81348
230,3019765577.0,47706
231,3015342095.0,18635
232,3015342095.0,13410
233,3015342095.0,45026
234,3010925090.0,21513
235,3009454912.0,39438
236,3006515992.0,15189
237,3006515992.0,34924
238,3003579942.0,9352
239,3005046533.0,9472
240,3006513840.0,74759
241,2997705696.0,37399
242,2994778250.0,205177
243,2966994664.0,9162
244,2968443391.0,78322
245,2959746781.0,17200
246,2959746781.0,11650
247,2959746781.0,15854
248,2959746781.0,37888
249,2956856405.0,34459
250,2953968851.0,15641
251,2953968851.0,14473
252,2953968851.0,71153
253,2945314649.0,32001
254,2942438367.0,33048
255,2939564893.0,82953
256,2929517555.0,23045
257,2928087127.0,132131
258,2910930367.0,83695
259,2900980903.0,64725
260,2893898433.0,9120
261,2895311469.0,30153
262,2892484017.0,22319
263,2891071672.0,11948
264,2891071672.0,45028
265,2886836704.0,22579
266,2885427116.0,71602
267,2876973722.0,91247
268,2865735546.0,12317
269,2865735546.0,15065
270,2865735546.0,62822
271,2858739126.0,14682
272,2858739126.0,25243
273,2857343258.0,23841
274,2855948071.0,47522
275,2851764556.0,11264
276,2851764556.0,112993
277,2837839926.0,18687
278,2837839926.0,2693
279,2839225590.0,74696
280,2830907550.0,30480
281,2828142992.0,18893
282,2828142992.0,17696
283,2828142992.0,80910
284,2818476489.0,17168
285,2818476489.0,13975
286,2818476489.0,10987
287,2818476489.0,11398
288,2818476489.0,99027
289,2807466817.0,62072
290,2800612652.0,18223
291,2800612652.0,34253
292,2797877680.0,26730
293,2796511529.0,49693
294,2792415077.0,26827
295,2791051594.0,57988
296,2785600322.0,25258
297,2784240166.0,33769
298,2781521182.0,27048
299,2780163018.0,55061
300,2774733014.0,17659
301,2774733014.0,44281
302,2770668464.0,25288
303,2769315599.0,24147
304,2767963395.0,29993
305,2766611851.0,13277
306,2766611851.0,20623
307,2765260967.0,10537
308,2765260967.0,47139
309,2761210292.0,44132
310,2757165551.0,16374
311,2757165551.0,37560
312,2754473007.0,28562
313,2753128050.0,54315
314,2747750850.0,30864
315,2745067500.0,17579
316,2745067500.0,30924
317,2742386772.0,21766
318,2741047716.0,16194
319,2741047716.0,55571
320,2735694108.0,167589
321,2715657288.0,40194
322,2711679276.0,59896
323,2706383028.0,19464
324,2706383028.0,38992
325,2703740076.0,81790
326,2694498781.0,32879
327,2691867435.0,77744
328,2683981107.0,30675
329,2681360033.0,41353
330,2677432262.0,33100
331,2674817584.0,21781
332,2673511521.0,47652
333,2669595246.0,8990
334,2670898759.0,9305
335,2672202908.0,7976
336,2673507694.0,73339
337,2665675156.0,14068
338,2665675156.0,120725
339,2651357567.0,27457
340,2650062959.0,9089
341,2651356935.0,41518
342,2647473114.0,7909
343,2648765825.0,12515
344,2648765825.0,17090
345,2648765825.0,10372
346,2648765825.0,11359
347,2648765825.0,20829
348,2647472483.0,19613
349,2647472483.0,36894
350,2644887061.0,89882
351,2635846925.0,26866
352,2634559891.0,10011
353,2634559891.0,28858
354,2633273485.0,3739
355,2634559263.0,27643
356,2633272858.0,56814
357,2628129750.0,14146
358,2628129750.0,38285
359,2625563218.0,28802
360,2624281205.0,36337
361,2621718431.0,14999
362,2621718431.0,19691
363,2621718431.0,31500
364,2619158161.0,40432
365,2615321506.0,36321
366,2612767482.0,19043
367,2612767482.0,23911
368,2611491717.0,62293
369,2605116007.0,57724
370,2600027891.0,9956
371,2601297435.0,22746
372,2600027271.0,17057
373,2600027271.0,22332
374,2598757727.0,40949
375,2594950955.0,61907
376,2588615630.0,12276
377,2588615630.0,69330
378,2582295770.0,15690
379,2582295770.0,9942
380,2583556656.0,10666
381,2583556656.0,58912
382,2578510648.0,30355
383,2575992572.0,54798
384,2570961340.0,18290
385,2570961340.0,10438
386,2570961340.0,25657
387,2569705988.0,89222
388,2560922815.0,12268
389,2560922815.0,11186
390,2560922815.0,23477
391,2559672365.0,23987
392,2558422525.0,52549
393,2553425609.0,1764
394,2554672398.0,69819
395,2548435408.0,22220
396,2547191055.0,50973
397,2542216075.0,58470
398,2537250811.0,50042
399,2532295247.0,29699
400,2531058775.0,22561
401,2529822907.0,12316
402,2529822907.0,27184
403,2528587642.0,19325
404,2528587642.0,11353
405,2528587642.0,37418
406,2526118320.0,72346
407,2518717584.0,110115
408,2506419164.0,49647
409,2502747653.0,9808
410,2503969697.0,25934
411,2502747056.0,17075
412,2502747056.0,21511
413,2501525012.0,43218
414,2497860671.0,13359
415,2497860671.0,21328
416,2496641013.0,15715
417,2496641013.0,51654
418,2491764765.0,41874
419,2488114719.0,60704
420,2482040224.0,14993
421,2482040224.0,38639
422,2479616358.0,29828
423,2478405608.0,22325
424,2477195450.0,14736
425,2477195450.0,26375
426,2475985882.0,59606
427,2471149974.0,11142
428,2471149974.0,36830
429,2468736742.0,58515
430,2463914994.0,26005
431,2462711911.0,15400
432,2462711911.0,16908
433,2462711911.0,4055
434,2463914407.0,10435
435,2463914407.0,43704
436,2460305158.0,91464
437,2450694598.0,19937
438,2450694598.0,8103
439,2451891226.0,41891
440,2448299590.0,38217
441,2445908674.0,48367
442,2442325801.0,32387
443,2439940719.0,10533
444,2439940719.0,24186
445,2438749342.0,620
446,2439940137.0,32613
447,2437557383.0,9426
448,2438747596.0,14494
449,2438747596.0,2615
450,2439938390.0,18301
451,2439938390.0,13982
452,2439938390.0,12132
453,2439938390.0,41483
454,2436364262.0,40864
455,2432795372.0,20570
456,2431607484.0,22558
457,2430420176.0,25449
458,2429233448.0,25714
459,2428047299.0,22229
460,2426861730.0,32231
461,2424491748.0,41181
462,2420940249.0,15713
463,2420940249.0,53273
464,2416211853.0,37610
465,2413852273.0,18586
466,2413852273.0,14735
467,2413852273.0,13681
468,2413852273.0,81230
469,2405601807.0,65643
470,2399728757.0,104197
471,2389183079.0,24622
472,2388016486.0,68842
473,2382186371.0,751
474,2383349547.0,70869
475,2376367083.0,18473
476,2376367083.0,31706
477,2374046413.0,64781
478,2368250403.0,33995
479,2365937659.0,7921
480,2367092901.0,30244
481,2364781287.0,12782
482,2364781287.0,10690
483,2364781287.0,24940
484,2363626609.0,21926
485,2362472495.0,29712
486,2361318944.0,13095
487,2361318944.0,9549
488,2362471931.0,28288
489,2361318381.0,24887
490,2360165394.0,17175
491,2360165394.0,40860
492,2356708122.0,56662
493,2352105178.0,28593
494,2350956690.0,33452
495,2348660834.0,29902
496,2347514027.0,15627
497,2347514027.0,9811
498,2348660274.0,10390
499,2348660274.0,18248
500,2348660274.0,46489
501,2345219856.0,6736
502,2346364982.0,8220
503,2347510668.0,37609
504,2345218178.0,19720
505,2345218178.0,16586
506,2345218178.0,23715
507,2344073052.0,43205
508,2340639354.0,23060
509,2339496464.0,36814
510,2337211800.0,30191
511,2334929368.0,22861
512,2333789266.0,52871
513,2329231086.0,10755
514,2329231086.0,14006
515,2329231086.0,5665
516,2330368405.0,24296
517,2329230530.0,12744
518,2329230530.0,37272
519,2326955892.0,13682
520,2326955892.0,66106
521,2321274852.0,29996
522,2320141418.0,20029
523,2319008537.0,12382
524,2319008537.0,26530
525,2317876209.0,32474
526,2315612659.0,20693
527,2314481989.0,14764
528,2314481989.0,12272
529,2314481989.0,63819
530,2308831399.0,3940
531,2309958758.0,74301
532,2303191304.0,38938
533,2300942094.0,103458
534,2290830540.0,13084
535,2290830540.0,28715
536,2289711971.0,11381
537,2289711971.0,8621
538,2290829994.0,45785
539,2287474287.0,35566
540,2285240427.0,32935
541,2283008747.0,29089
542,2281893997.0,13411
543,2281893997.0,19558
544,2281893997.0,9273
545,2283008203.0,10323
546,2283008203.0,107540
547,2272975453.0,12765
548,2272975453.0,9037
549,2274085304.0,41306
550,2270754125.0,10995
551,2270754125.0,70366
552,2264101529.0,9391
553,2265207047.0,55655
554,2260782815.0,70332
555,2254159433.0,8222
556,2255260096.0,9993
557,2256361297.0,8382
558,2257463035.0,29688
559,2256360759.0,7958
560,2257462497.0,21770
561,2256360221.0,40048
562,2253055007.0,69504
563,2247554387.0,41264
564,2244262073.0,25144
565,2243166242.0,16416
566,2243166242.0,27296
567,2242070946.0,24410
568,2240976185.0,188
569,2242070411.0,22712
570,2240975651.0,39640
571,2238787199.0,18825
572,2238787199.0,48899
573,2235507728.0,124128
574,2223500612.0,10900
575,2223500612.0,21871
576,2222414919.0,128865
577,2210478126.0,11204
578,2210478126.0,26942
579,2209398791.0,12847
580,2209398791.0,22494
581,2208319983.0,32864
582,2206163421.0,14544
583,2206163421.0,119229
584,2195391141.0,23549
585,2194319173.0,9186
586,2195390617.0,46321
587,2192174713.0,19618
588,2192174713.0,48350
589,2188963522.0,14123
590,2188963522.0,7590
591,2190032351.0,95608
592,2181477543.0,8700
593,2182542717.0,34482
594,2180411329.0,20027
595,2179346676.0,23390
596,2178282542.0,8321
597,2179346156.0,28105
598,2178282023.0,14977
599,2178282023.0,14783
600,2178282023.0,23364
601,2177218409.0,16188
602,2177218409.0,12963
603,2177218409.0,13967
604,2177218409.0,29504
605,2176155315.0,51715
606,2171905015.0,18482
607,2171905015.0,33044
608,2169784015.0,7711
609,2170843479.0,12141
610,2170843479.0,23489
611,2169783497.0,11218
612,2169783497.0,17714
613,2169783497.0,34570
614,2167664569.0,30057
615,2165547711.0,19187
616,2165547711.0,11743
617,2165547711.0,82156
618,2158145939.0,34574
619,2156038375.0,38399
620,2153932869.0,73122
621,2147622519.0,19972
622,2147622519.0,64584
623,2142379304.0,26468
624,2141333221.0,17856
625,2141333221.0,12623
626,2141333221.0,12822
627,2141333221.0,32826
628,2139242077.0,26833
629,2138197526.0,91160
630,2129845198.0,37718
631,2127765272.0,82080
632,2120492643.0,8332
633,2121528039.0,54355
634,2117384431.0,21978
635,2116350552.0,24908
636,2115317178.0,29573
637,2114284309.0,47945
638,2111187214.0,180
639,2112218067.0,11923
640,2112218067.0,13094
641,2112218067.0,34826
642,2110155355.0,16043
643,2110155355.0,13755
644,2110155355.0,63031
645,2105003610.0,29195
646,2103975777.0,24878
647,2102948446.0,65724
648,2097814296.0,14347
649,2097814296.0,13036
650,2097814296.0,25493
651,2096789973.0,9681
652,2097813796.0,25684
653,2096789473.0,6529
654,2097813295.0,7557
655,2098837617.0,15219
656,2098837617.0,61404
657,2093713502.0,3247
658,2094735823.0,29510
659,2093713003.0,14496
660,2093713003.0,37321
661,2091668363.0,38183
662,2089625719.0,28159
663,2088605394.0,9518
664,2089625220.0,14630
665,2089625220.0,17152
666,2089625220.0,14757
667,2089625220.0,10195
668,2089625220.0,11902
669,2089625220.0,74327
670,2083503276.0,12820
671,2083503276.0,17612
672,2083503276.0,52332
673,2079433936.0,66973
674,2074357196.0,14748
675,2074357196.0,8143
676,2075370065.0,33313
677,2073343337.0,25364
678,2072330963.0,42289
679,2069295323.0,22823
680,2068284925.0,13355
681,2068284925.0,15260
682,2068284925.0,30259
683,2066265117.0,22672
684,2065256199.0,4488
685,2066264624.0,13149
686,2066264624.0,9527
687,2067273542.0,39591
688,2065254722.0,17630
689,2065254722.0,32769
690,2063237872.0,18933
691,2063237872.0,12263
692,2063237872.0,13900
693,2063237872.0,7203
694,2064245312.0,16926
695,2064245312.0,40267
696,2061221516.0,46280
697,2058202151.0,5423
698,2059207132.0,13498
699,2059207132.0,20016
700,2058201660.0,23540
701,2057196679.0,9522
702,2058201169.0,37899
703,2056191207.0,9240
704,2057195206.0,55966
705,2053177250.0,57022
706,2049167142.0,87741
707,2042163159.0,12964
708,2042163159.0,19577
709,2042163159.0,13737
710,2042163159.0,7677
711,2043160308.0,22338
712,2042162672.0,17012
713,2042162672.0,34363
714,2040168374.0,47749
715,2037179849.0,44584
716,2034195701.0,25732
717,2033202442.0,5532
718,2034195216.0,39170
719,2032208698.0,19735
720,2032208698.0,18408
721,2032208698.0,13823
722,2032208698.0,9863
723,2033200987.0,41227
724,2030222668.0,33005
725,2028240030.0,12281
726,2028240030.0,10250
727,2028240030.0,77577
728,2022297924.0,12505
729,2022297924.0,8789
730,2023285374.0,41896
731,2020321578.0,630
732,2021308063.0,34925
733,2019334131.0,44345
734,2016376125.0,26692
735,2015391567.0,19057
736,2015391567.0,88545
737,2008503028.0,14687
738,2008503028.0,22931
739,2007522314.0,13179
740,2007522314.0,11487
741,2007522314.0,25236
742,2006542079.0,24546
743,2005562323.0,25621
744,2004583045.0,48212
745,2001646645.0,43801
746,1998714547.0,33284
747,1996762679.0,22040
748,1995787698.0,36734
749,1993838688.0,13353
750,1993838688.0,36696
751,1991891580.0,14290
752,1991891580.0,44552
753,1988973771.0,13107
754,1988973771.0,21812
755,1988002593.0,1571
756,1988973297.0,59048
757,1985088585.0,52701
758,1981211461.0,36350
759,1979276685.0,7881
760,1980243128.0,48783
761,1977342383.0,20193
762,1976376884.0,22316
763,1975411857.0,24208
764,1974447301.0,13202
765,1974447301.0,8277
766,1975411386.0,24608
767,1974446830.0,22976
768,1973482745.0,10458
769,1973482745.0,10314
770,1973482745.0,14046
771,1973482745.0,21085
772,1972519131.0,8645
773,1973482275.0,21708
774,1972518661.0,21616
775,1971555518.0,24741
776,1970592845.0,127
777,1971555048.0,3866
778,1972517721.0,4123
779,1973480864.0,43069
780,1970590025.0,61044
781,1965779015.0,26831
782,1964819162.0,15060
783,1964819162.0,36373
784,1962900394.0,37967
785,1960983500.0,24744
786,1960025989.0,34103
787,1958111903.0,8568
788,1959068012.0,42910
789,1956198284.0,39278
790,1954287936.0,44253
791,1951425210.0,93190
792,1943802458.0,17427
793,1943802458.0,47317
794,1940955092.0,18106
795,1940955092.0,32984
796,1939059630.0,57238
797,1935272406.0,3112
798,1936217363.0,16086
799,1936217363.0,27778
800,1935271945.0,22179
801,1934326988.0,19547
802,1934326988.0,13993
803,1934326988.0,15418
804,1934326988.0,20778
805,1933382493.0,41465
806,1930550391.0,12433
807,1930550391.0,42184
808,1927722438.0,21066
809,1926781168.0,4121
810,1927721979.0,2508
811,1928663249.0,25585
812,1927721519.0,1605
813,1928662789.0,44529
814,1925837602.0,22035
815,1924897252.0,47775
816,1922077579.0,2053
817,1923016093.0,8063
818,1923955065.0,1093
819,1924894496.0,63187
820,1920195051.0,21269
821,1919257456.0,17430
822,1919257456.0,9189
823,1920194593.0,48960
824,1917381808.0,19884
825,1917381808.0,25853
826,1916445587.0,27109
827,1915509823.0,23728
828,1914574516.0,24905
829,1913639666.0,36098
830,1911770878.0,10098
831,1911770878.0,10099
832,1911770878.0,16466
833,1911770878.0,22937
834,1910837397.0,47200
835,1908038319.0,27122
836,1907106660.0,53714
837,1903381844.0,70702
838,1897805534.0,8222
839,1898732196.0,23413
840,1897805081.0,7655
841,1898731743.0,9617
842,1899658858.0,38772
843,1897803724.0,7027
844,1898730385.0,44388
845,1895949043.0,30081
846,1894097531.0,17938
847,1894097531.0,34680
848,1892247827.0,9216
849,1893171776.0,27039
850,1892247376.0,11080
851,1892247376.0,17658
852,1892247376.0,12732
853,1892247376.0,41204
854,1889475532.0,40559
855,1886707747.0,49706
856,1883944015.0,8222
857,1884863909.0,21629
858,1883943566.0,21955
859,1883023672.0,34977
860,1881184782.0,11907
861,1881184782.0,24315
862,1880266235.0,26910
863,1879348137.0,8104
864,1880265787.0,14978
865,1880265787.0,49472
866,1877511493.0,18215
867,1877511493.0,8785
868,1878428246.0,102451
869,1870173437.0,13182
870,1870173437.0,12563
871,1870173437.0,12607
872,1870173437.0,14167
873,1870173437.0,13204
874,1870173437.0,17537
875,1870173437.0,41451
876,1867433927.0,38059
877,1865610263.0,11593
878,1865610263.0,22161
879,1864699321.0,22596
880,1863788824.0,16428
881,1863788824.0,55317
882,1860148612.0,20565
883,1859240337.0,52258
884,1855609009.0,19209
885,1855609009.0,19995
886,1855609009.0,71034
887,1850172655.0,25668
888,1849269251.0,28740
889,1848366288.0,14282
890,1848366288.0,33206
891,1846561244.0,39894
892,1844757962.0,40034
893,1842055682.0,26740
894,1841156241.0,30158
895,1839358237.0,81735
896,1833071369.0,10361
897,1833071369.0,106707
898,1825015883.0,28792
899,1824124762.0,86218
900,1817889967.0,10742
901,1817889967.0,41526
902,1815227044.0,6052
903,1816113385.0,18294
904,1816113385.0,24425
905,1815226611.0,14580
906,1815226611.0,25196
907,1814340270.0,7777
908,1815226178.0,12175
909,1815226178.0,6837
910,1816112518.0,13111
911,1816112518.0,24556
912,1815225745.0,18526
913,1815225745.0,13146
914,1815225745.0,12381
915,1815225745.0,14968
916,1815225745.0,8911
917,1816112085.0,21836
918,1815225312.0,9459
919,1816111652.0,59317
920,1812564560.0,30430
921,1810794478.0,20305
922,1809910302.0,24563
923,1809026557.0,11851
924,1809026557.0,46751
925,1806376618.0,18216
926,1806376618.0,76855
927,1801084504.0,11251
928,1801084504.0,47921
929,1798446199.0,23368
930,1797568052.0,46747
931,1794934898.0,48079
932,1792305599.0,9725
933,1793180748.0,13737
934,1793180748.0,27544
935,1792305172.0,27754
936,1791430023.0,13714
937,1791430023.0,36844
938,1789680581.0,16341
939,1789680581.0,40045
940,1787058980.0,39752
941,1785313806.0,9689
942,1786185541.0,33854
943,1784441221.0,14702
944,1784441221.0,43023
945,1781827294.0,14431
946,1781827294.0,23692
947,1780957262.0,33769
948,1779218046.0,38400
949,1777480530.0,37360
950,1775744710.0,39776
951,1774010586.0,8901
952,1774876802.0,21076
953,1774010163.0,17552
954,1774010163.0,24214
955,1773143948.0,35468
956,1771412364.0,21616
957,1770547417.0,28977
958,1769682892.0,29530
959,1768818790.0,15043
960,1768818790.0,98206
961,1761909342.0,24476
962,1761049035.0,7518
963,1761908922.0,13025
964,1761908922.0,47335
965,1759328001.0,19722
966,1759328001.0,11297
967,1759328001.0,19167
968,1759328001.0,20172
969,1758468955.0,10995
970,1758468955.0,23304
971,1757610328.0,56221
972,1754177496.0,7530
973,1755034027.0,11890
974,1755034027.0,29945
975,1754177077.0,16515
976,1754177077.0,19953
977,1754177077.0,11695
978,1754177077.0,22331
979,1753320546.0,35054
980,1751608320.0,27577
981,1750753043.0,14625
982,1750753043.0,138615
983,1740494735.0,61835
984,1736245485.0,27576
985,1735397709.0,71521
986,1730313537.0,47259
987,1727778900.0,33003
988,1726091616.0,79718
989,1721034708.0,12664
990,1721034708.0,31468
991,1719354012.0,9739
992,1720193540.0,9019
993,1721033478.0,7765
994,1721873826.0,19879
995,1721873826.0,15948
