round,difficulty
0,1.0
2000,0.7531713577060938
4000,0.7125227539920163
6000,0.7147660986174309
6000,0.7147537840711032
8000,0.6989668551074426
10000,0.6910069155359069
12000,0.7209090891208233
14000,0.7336027140849957
16000,0.7202293037123264
18000,0.7252682128066423
18000,0.7251091645167083
20000,0.6953286592649641
22000,0.6884033138958003
24000,0.7224042000757891
26000,0.7318216586776588
28000,0.7182447041732368
28000,0.7182428402530776
28000,0.7181027473232379
30000,0.7095056596984761
32000,0.7072710127685409
34000,0.6965540721259657
36000,0.6958199333888451
38000,0.6988974192630554
38000,0.6987300982483179
40000,0.6965850535145224
42000,0.7008310019301143
42000,0.7007393211777883
44000,0.705518574341691
44000,0.705413686083225
44000,0.7053969357763311
46000,0.7002673934556295
48000,0.7024848501086339
50000,0.6900001721439084
52000,0.7025278018776675
54000,0.7008015023528891
54000,0.7006436158852173
56000,0.7157231060849066
58000,0.7209943667983487
58000,0.7208458729699845
60000,0.7143955593125789
60000,0.7143180090040824
62000,0.6883191929809835
64000,0.7025506580345677
66000,0.7016238485964509
68000,0.711149531224943
70000,0.7238445319703878
70000,0.7237411630931436
72000,0.7042878944750276
74000,0.699487383675414
76000,0.7031807903822735
76000,0.7031699562251105
76000,0.7030777256623644
76000,0.7030077971558023
78000,0.7109807929891875
78000,0.7109425039846214
80000,0.7109677970903298
82000,0.7000081119193038
84000,0.6855234476323429
86000,0.6949455759255083
88000,0.7000772835965231
90000,0.7062851041250067
92000,0.7083707121979079
94000,0.7049306716680879
96000,0.7273812603235142
98000,0.728463438898015
100000,0.7347756219499549
102000,0.7122938232241587
104000,0.7144817771980634
106000,0.7033206037760872
108000,0.7137713669497512
110000,0.7088415153878307
110000,0.7087233197361558
112000,0.7328314711604158
114000,0.7042958478971295
116000,0.7215909684922651
116000,0.7215508624945586
118000,0.7236206641534936
120000,0.6959263794327996
122000,0.7007826272600695
122000,0.7006683539603782
122000,0.7006498830196646
124000,0.7159849306399889
124000,0.7158666553445
126000,0.7059543036152788
128000,0.6872741961193123
128000,0.6872624694304144
130000,0.6979229824291054
132000,0.706703678462243
134000,0.7343020279428069
136000,0.7381390735294469
138000,0.7167591776028711
140000,0.7146430961692134
142000,0.7100173567571856
144000,0.7348718951469414
146000,0.6940362345554335
146000,0.6938809420982409
148000,0.6838855554861553
148000,0.6837727845462114
150000,0.6924350376240276
152000,0.6788256191687633
152000,0.6787494725312088
154000,0.6975412602398681
156000,0.7079887780620502
156000,0.7078211173844119
158000,0.706505000986653
160000,0.7129808677715032
162000,0.7047209509588067
164000,0.6963419701620029
164000,0.6962583588064054
166000,0.7000976064331746
168000,0.7073680847449544
168000,0.7073141624882144
170000,0.6993917785372161
170000,0.6992717889382523
172000,0.7028631187369443
174000,0.6974431110541518
176000,0.7184218079321161
178000,0.7431106441176365
180000,0.6998289269110375
182000,0.7043225789184077
184000,0.6954078358348473
186000,0.7017480611468734
188000,0.7006632825750693
190000,0.7259678640640117
192000,0.7133475983430587
192000,0.7132441448503151
194000,0.7007172761223107
196000,0.7103888479246504
196000,0.7102598996099979
196000,0.7102368025274509
198000,0.7010371340692696
198000,0.7009581465071707
198000,0.7008921200730261
200000,0.7052578714579928
