round,difficulty
2000,0.8535358420013697
4000,0.8413897996839698
4000,0.8412972739235556
6000,0.8397376592258885
8000,0.8388637756837826
10000,0.8380646754286634
10000,0.8379731736050093
12000,0.8499201203981928
12000,0.8498633417883592
14000,0.8274404563241877
16000,0.8387565175133789
18000,0.836768639031071
20000,0.8257856051513786
20000,0.8256989602786107
22000,0.8363585968371529
24000,0.8330961264525215
26000,0.8604177588309294
28000,0.8346455701341745
30000,0.788037178832013
32000,0.8362334475910854
32000,0.8361986882449686
34000,0.811715200341475
36000,0.7968873852772036
38000,0.8091030676400932
40000,0.8159687792227234
42000,0.8182267659884126
44000,0.8052837219044748
44000,0.805229212999749
46000,0.8342169309832164
48000,0.8160359326169377
50000,0.8170320226542368
52000,0.8503503715461223
54000,0.8260777851229029
56000,0.8462949036234363
58000,0.833411823634851
58000,0.8333314345501726
60000,0.8125162762042115
62000,0.8395165203980391
62000,0.8394508312167347
64000,0.8358094665118532
66000,0.8120886796609476
66000,0.8120141076593118
68000,0.8267097617234441
70000,0.8238306767198752
70000,0.8238300897327363
70000,0.823762209422645
72000,0.8247169863395227
74000,0.7994774718921867
74000,0.7994114748730556
76000,0.8109180574683572
76000,0.8108264669045836
78000,0.8316728818534844
80000,0.8500103622338092
82000,0.8259336355228184
82000,0.8258816710555584
84000,0.8421736876171145
86000,0.8586067051638688
88000,0.8218501319303904
90000,0.8350284995205424
92000,0.8492015891228436
94000,0.8116147923185477
96000,0.8274509984184465
98000,0.8069020390715432
98000,0.8068078310491219
100000,0.8300667207310978
102000,0.8112142978446668
104000,0.8344627527965085
106000,0.8465540246721187
108000,0.8018376010479151
110000,0.822777066906896
112000,0.8164276161274533
114000,0.8232915528568634
116000,0.8409011261205559
118000,0.840946000400714
120000,0.79194804050359
122000,0.8233361732592785
122000,0.8232563640879155
124000,0.8613071329202621
126000,0.828552556431474
128000,0.8174063039386936
130000,0.8369836471804668
132000,0.8534494385126064
134000,0.8605859189610844
136000,0.827033833802275
138000,0.8173559208050339
140000,0.8182980321027991
142000,0.8287226293606289
144000,0.8391180843054206
146000,0.8146678505065164
148000,0.8304489077792047
148000,0.8304233206163136
150000,0.848606364189462
152000,0.8332584163225891
152000,0.8332189058496187
154000,0.8263607391602459
156000,0.8157915887536565
158000,0.8454563320777264
160000,0.8539165623659581
162000,0.8350505145189593
164000,0.8593106663431479
166000,0.8277440038074158
168000,0.8523881681267741
168000,0.852348238225089
170000,0.8480253082958008
172000,0.8124956462339344
172000,0.8124456770649795
174000,0.8115673808741398
176000,0.8187623911645953
178000,0.8470968635624917
180000,0.8300232059799084
182000,0.8395487796047264
184000,0.8033109353018659
186000,0.84554643342819
188000,0.8523384292863893
190000,0.8302388385313066
192000,0.8295826296840814
192000,0.8295797381206862
194000,0.8355319612085436
196000,0.8513155407517895
198000,0.8657525679635371
200000,0.8262731671795984
202000,0.8566338972469902
202000,0.8565261719260658
204000,0.8321910447152845
206000,0.8063068010258769
208000,0.8252498403124428
210000,0.8356986346620335
212000,0.8414087181991755
214000,0.8570184173724609
216000,0.8279226469293514
216000,0.8278561556774494
218000,0.816452161509781
218000,0.8163664089541195
220000,0.8427035145930838
222000,0.8237868853607205
224000,0.818859586138835
226000,0.824725751822659
228000,0.8337206822812577
230000,0.8329418469484506
232000,0.8199463283199634
234000,0.8325626539151452
236000,0.8324784778538569
238000,0.8507112930549491
238000,0.8506811090727792
240000,0.8754814322118187
242000,0.8271434391394152
242000,0.8271358361152638
244000,0.8286830154759783
244000,0.8286497330741641
246000,0.8191690691749878
248000,0.8229297883587553
250000,0.8323213964242927
252000,0.8677421878129459
254000,0.8525738664047489
254000,0.8525389062559756
256000,0.8355812480046703
258000,0.8482963600243342
260000,0.7953688457388411
262000,0.8188523703138298
262000,0.8188147462419972
264000,0.8251244458350634
264000,0.8250631840054621
266000,0.8338293364363376
266000,0.8337856197774403
268000,0.8208619038995439
270000,0.8259434978684471
272000,0.844858265686214
274000,0.7948556805957009
276000,0.8421302480838553
278000,0.8169232506465187
280000,0.8287639139495171
282000,0.8448163281376027
284000,0.8245334403946436
286000,0.8296298656469697
286000,0.8295706375496121
288000,0.8100338955610361
290000,0.8029146825776865
290000,0.8028955877445972
292000,0.8218373064391038
294000,0.8559634373894793
296000,0.8250103836251756
296000,0.8249486924707252
298000,0.8294275727387084
298000,0.8294081697695612
298000,0.8293453142195504
300000,0.8356898683909291
302000,0.8446702831800762
304000,0.8330081640245186
306000,0.8590985296148707
306000,0.8590963854855503
308000,0.8455665310029606
308000,0.8455649365581199
310000,0.8423808117392053
312000,0.8478301659456817
314000,0.84511377027775
316000,0.8605510222383536
318000,0.8452122103572253
320000,0.8142264457075704
322000,0.8468135340025478
324000,0.8326048716783346
324000,0.8325500342751686
326000,0.8431161112475458
328000,0.8640777259983292
330000,0.8399333763325161
332000,0.8338342222584503
334000,0.8406770080421369
336000,0.8217218696523407
338000,0.8472337934082381
340000,0.8292299615694239
342000,0.8208612212225702
344000,0.8048303053647982
346000,0.8256613560698065
348000,0.8464977616216521
348000,0.8463965299054758
350000,0.837317911132507
352000,0.8357603296788942
352000,0.835658582881879
354000,0.862138711503117
354000,0.8620475050059643
356000,0.8298830971724072
358000,0.8264161656592036
360000,0.8138643321451702
362000,0.8191018901054297
364000,0.8607478839121117
366000,0.8379676577199069
368000,0.8344308093907858
370000,0.8254827381661015
372000,0.8534489641914368
374000,0.8475257676313571
376000,0.8732109692160914
378000,0.8382925463667918
380000,0.8616257434340998
380000,0.8615657166507932
380000,0.8615262929726492
382000,0.8419237345750371
384000,0.827312157458942
386000,0.8326539154287487
388000,0.8348170083878206
390000,0.8638102807348329
392000,0.8246829546690865
394000,0.8329257965835263
396000,0.8376674466721117
398000,0.8303257307784028
400000,0.8234231011794245
402000,0.8464962251414861
404000,0.8553616437073346
406000,0.8071602524491331
406000,0.807067648459225
408000,0.8196647768667725
408000,0.8196104375686541
410000,0.8064761154136684
412000,0.8370029530122526
414000,0.825953034634697
414000,0.825916207608755
414000,0.825915168515261
416000,0.8048585662268661
418000,0.8554398650152893
420000,0.8148326325606963
420000,0.8147869507562044
420000,0.8147586130459104
422000,0.8508729808526498
424000,0.850055498064512
424000,0.8499679144764241
426000,0.8475467319649534
426000,0.8475192914028781
428000,0.8387414197477451
428000,0.8386967362098147
430000,0.8534034362495418
432000,0.8088505640473495
434000,0.8430848315903734
434000,0.8429914208419585
436000,0.8164025735123198
438000,0.8214671753568873
440000,0.8399753253722112
442000,0.8112086792145694
444000,0.8255572186645636
446000,0.8279680269681539
446000,0.8278713585043845
448000,0.8427727071757476
448000,0.8426840009926636
450000,0.8476858079371609
452000,0.8400638865924571
454000,0.8071456194992229
454000,0.8071357531013752
454000,0.8070961574539812
456000,0.8248015324040736
458000,0.8406026921602335
460000,0.8218820163254471
462000,0.827180529478829
464000,0.8635176576210972
466000,0.8212298200235305
468000,0.8355401609217797
470000,0.8507379896652807
470000,0.8507003240930447
472000,0.8268395529528102
472000,0.8268053490981643
474000,0.8564842935122722
476000,0.829836212038175
478000,0.8058236490580574
478000,0.8057738110777334
480000,0.861187220716342
482000,0.8354408956000531
484000,0.8461367566257146
484000,0.8461177823170287
484000,0.8460658590483053
486000,0.82493075193215
488000,0.8463326881151341
490000,0.8262419277944081
492000,0.8221798482223838
492000,0.8221164815208182
494000,0.8551743399635284
496000,0.8285430121902259
498000,0.8394189933435902
500000,0.8262690115374479
500000,0.8262355540560058
502000,0.8419109615886775
502000,0.841908300120486
502000,0.8418700656229601
504000,0.8497251030303614
506000,0.8413274429372238
506000,0.84131071082005
508000,0.8458678812720777
510000,0.8404495116748054
512000,0.8428150181110706
514000,0.8445914543552782
516000,0.8388797611423915
518000,0.8242276293602118
520000,0.8548751743590599
520000,0.8548427252284745
520000,0.8547890201559875
522000,0.8209757428912465
524000,0.8305056071777618
526000,0.8305010075863482
528000,0.8595407493868538
530000,0.8326565293295198
532000,0.8429855455151869
532000,0.8429516972035757
534000,0.8376462989341323
536000,0.8630150758567819
538000,0.8337304769687355
540000,0.8066621832634657
542000,0.8183246495258223
542000,0.8182553539940721
544000,0.8385762443805983
546000,0.8412666783128435
548000,0.8371265017730245
550000,0.815394960845316
552000,0.84552622207545
554000,0.8179939196079096
554000,0.8179346149130775
556000,0.8171440346546465
558000,0.8286844930992546
558000,0.8286377813683783
560000,0.8363450164148851
560000,0.8362759854368949
562000,0.8319693770734882
564000,0.8352717310554213
566000,0.8324632843589498
568000,0.8324084709548111
570000,0.8522842583320379
570000,0.8522761610868087
572000,0.8364333657980081
572000,0.8363464370897006
574000,0.8306842843191375
574000,0.8306038570718746
576000,0.8376011309403573
576000,0.8375805751792246
578000,0.8312562137320489
580000,0.8433164449650175
582000,0.8240822921588298
584000,0.808162641768168
586000,0.8448688269029403
588000,0.8413119485784457
590000,0.8118985364377103
592000,0.8481366845550627
594000,0.8426388124876926
596000,0.8128423051199278
598000,0.8174445006283718
600000,0.8182248491674172
602000,0.8116824948082679
604000,0.845101016585699
606000,0.8564472786654717
608000,0.8282272923584397
610000,0.8371412632195044
610000,0.8371401272630967
612000,0.8489649315329404
614000,0.8398874254391692
616000,0.8561234688572773
618000,0.8288112905573071
620000,0.8328232367493317
620000,0.8327633508588057
622000,0.8178402901801908
624000,0.8022519891678502
624000,0.8021914757908821
626000,0.8043748201181229
628000,0.833470840560636
630000,0.8543410664494915
632000,0.8187487614375938
634000,0.7969318249676384
634000,0.7969285935594989
636000,0.8278539985949517
638000,0.8408631849260362
640000,0.8583710275583314
642000,0.8393129115430854
644000,0.8276306891813121
646000,0.8248785109004408
648000,0.7939227974410752
650000,0.828332020904221
652000,0.8634012162059617
654000,0.8253943605004611
656000,0.8359848005673585
658000,0.8284491627779205
660000,0.8522476332069455
662000,0.8128470495551093
664000,0.8212483752654138
666000,0.8518635019202431
668000,0.8316114315841138
670000,0.8518814036704526
672000,0.8349359479196306
674000,0.8525044244575238
676000,0.825168949520635
678000,0.8610302307988644
680000,0.8411575445421793
682000,0.8377018561471165
684000,0.832498568047118
686000,0.8442158949223013
688000,0.8134142154577404
690000,0.8369596494057199
692000,0.8248649928969071
694000,0.8332774558618231
696000,0.8168614174048919
698000,0.8622347787677023
700000,0.825872501706939
702000,0.822159050442744
704000,0.8295360244417013
706000,0.8388727551026632
708000,0.8058049720541948
710000,0.8304231543447723
712000,0.8377070260110983
714000,0.8546865131773846
716000,0.8061388650866033
718000,0.8192240315253868
720000,0.8056607363852607
720000,0.8055692448100044
722000,0.8289811228181735
722000,0.82896776328852
724000,0.8324858138645581
726000,0.837497635611223
726000,0.8374529630324417
728000,0.7940855854534327
728000,0.7940551647320188
730000,0.8213344000061045
732000,0.8518121043593629
734000,0.8317498454759424
736000,0.8374048923539773
738000,0.8196423425504039
740000,0.8179956709117704
740000,0.8179449500063587
742000,0.8145526829764946
744000,0.8028715324337368
744000,0.8027964995935833
744000,0.8027926648808181
746000,0.811934662509811
746000,0.811910665010139
748000,0.8295658709321418
750000,0.8402969758954825
752000,0.8314985179811374
754000,0.815592522678699
756000,0.8082869263719862
758000,0.8147258774316392
760000,0.8481838684202626
762000,0.8542501944794535
764000,0.8400028907494024
766000,0.8115412870468857
768000,0.8262779922206506
770000,0.8391699311998679
770000,0.8391677273955407
770000,0.8390905660315146
772000,0.8273358508732663
774000,0.8424900064704017
774000,0.8424429463724461
776000,0.8120736387732544
778000,0.8284104534734917
778000,0.828318985513783
780000,0.8251014501159178
782000,0.8241551949552381
784000,0.8432598418737941
786000,0.8339026432462507
786000,0.833895932716765
786000,0.8338787895738662
788000,0.8172954009365924
790000,0.8116616990195521
792000,0.8543039496221618
792000,0.8541996866878654
794000,0.8183041218194145
796000,0.8252268882932903
798000,0.8221309862129624
800000,0.8678623528477916
800000,0.8678314785840177
802000,0.8443487651939103
804000,0.8258410654300469
804000,0.8257621420600005
806000,0.8009398734643847
808000,0.8289955405276168
810000,0.847508181542058
810000,0.8474626593664767
812000,0.7921035329065153
814000,0.8056433284276726
816000,0.8433313319828898
818000,0.8495595742842066
818000,0.8494799649515048
820000,0.8500759663895261
822000,0.8228766223989368
824000,0.8215885741731482
824000,0.821541763541463
826000,0.8188897393049315
826000,0.8188791683719114
828000,0.8506340252258233
830000,0.8396239247507106
832000,0.8474772663466207
834000,0.8346431745630541
836000,0.8501502220848792
838000,0.8494720298083345
840000,0.834433670113634
842000,0.850571393890885
844000,0.8068790200228935
846000,0.8367045603247434
846000,0.8366056141939366
848000,0.8029601313623684
850000,0.843341459730431
850000,0.8432926973862428
852000,0.8424230423170637
854000,0.8324207262036125
854000,0.832389559380854
856000,0.8470576954159441
858000,0.8680819908973874
860000,0.834445120089595
860000,0.8344097076957224
862000,0.8260820386850959
864000,0.8435210950261989
866000,0.8255399771384472
868000,0.8177436271153085
868000,0.8177294938448179
870000,0.8500979027417719
872000,0.8531015003715261
874000,0.8397999123590048
876000,0.8719993901808012
878000,0.8443011325423789
880000,0.8302916029522941
882000,0.8439353353248652
884000,0.8398704310281077
886000,0.844206391131337
888000,0.8234649531465973
890000,0.8191397132023029
892000,0.8383216513043904
892000,0.8382759406431264
894000,0.8289307836030332
896000,0.8321211276853676
898000,0.8490233681579429
900000,0.8381337809080895
900000,0.8381255140458587
902000,0.8532374807832974
904000,0.8292791587668434
906000,0.8526493487385172
908000,0.8356813139087458
910000,0.8356285787818531
912000,0.8562699455344913
914000,0.8697944063015639
916000,0.8416531720919329
916000,0.8416494406964384
918000,0.8425679614683584
920000,0.8194393573092487
922000,0.8511812591311327
924000,0.8326936082839506
926000,0.8246190968269966
926000,0.8245251632318996
928000,0.859120607949641
930000,0.8398935684065132
930000,0.8398283941138466
932000,0.8443681383329427
934000,0.8415894302501578
936000,0.8339336951564137
936000,0.8339294243384274
938000,0.8239191623447057
938000,0.8238719875549613
940000,0.8022362201693798
942000,0.834735224746752
944000,0.8322075849217901
946000,0.8210572666595701
948000,0.8279550352642724
950000,0.8622247545041622
950000,0.8622160553122119
952000,0.8378826716149085
954000,0.8336098736088462
954000,0.8335425979919172
956000,0.8180914317918717
958000,0.830277383895599
960000,0.8348296599414803
962000,0.8525022402448039
964000,0.8764394966167341
